sample	category	subcategory	sv_type	count	total_length	mean_length
T2T04_1	zygosity	HET	all	50541	0	0.0
T2T04_2	chromosome	chr1	DEL	2786	0	0.0
T2T04_2	chromosome	chr10	DEL	1019	0	0.0
T2T04_2	chromosome	chr11	DEL	866	0	0.0
T2T04_2	chromosome	chr12	DEL	926	0	0.0
T2T04_2	chromosome	chr13	DEL	1229	0	0.0
T2T04_2	chromosome	chr14	DEL	864	0	0.0
T2T04_2	chromosome	chr15	DEL	1149	0	0.0
T2T04_2	chromosome	chr16	DEL	1524	0	0.0
T2T04_2	chromosome	chr17	DEL	854	0	0.0
T2T04_2	chromosome	chr18	DEL	701	0	0.0
T2T04_2	chromosome	chr19	DEL	905	0	0.0
T2T04_2	chromosome	chr2	DEL	1698	0	0.0
T2T04_2	chromosome	chr20	DEL	993	0	0.0
T2T04_2	chromosome	chr21	DEL	720	0	0.0
T2T04_2	chromosome	chr22	DEL	785	0	0.0
T2T04_2	chromosome	chr3	DEL	1495	0	0.0
T2T04_2	chromosome	chr4	DEL	1047	0	0.0
T2T04_2	chromosome	chr5	DEL	1409	0	0.0
T2T04_2	chromosome	chr6	DEL	1058	0	0.0
T2T04_2	chromosome	chr7	DEL	1215	0	0.0
T2T04_2	chromosome	chr8	DEL	1042	0	0.0
T2T04_2	chromosome	chr9	DEL	2934	0	0.0
T2T04_2	chromosome	chrX	DEL	821	0	0.0
T2T04_2	chromosome	chr1	INS	2811	0	0.0
T2T04_2	chromosome	chr10	INS	1051	0	0.0
T2T04_2	chromosome	chr11	INS	840	0	0.0
T2T04_2	chromosome	chr12	INS	892	0	0.0
T2T04_2	chromosome	chr13	INS	1123	0	0.0
T2T04_2	chromosome	chr14	INS	834	0	0.0
T2T04_2	chromosome	chr15	INS	1109	0	0.0
T2T04_2	chromosome	chr16	INS	1348	0	0.0
T2T04_2	chromosome	chr17	INS	803	0	0.0
T2T04_2	chromosome	chr18	INS	693	0	0.0
T2T04_2	chromosome	chr19	INS	892	0	0.0
T2T04_2	chromosome	chr2	INS	1600	0	0.0
T2T04_2	chromosome	chr20	INS	934	0	0.0
T2T04_2	chromosome	chr21	INS	742	0	0.0
T2T04_2	chromosome	chr22	INS	725	0	0.0
T2T04_2	chromosome	chr3	INS	1466	0	0.0
T2T04_2	chromosome	chr4	INS	1332	0	0.0
T2T04_2	chromosome	chr5	INS	1328	0	0.0
T2T04_2	chromosome	chr6	INS	1490	0	0.0
T2T04_2	chromosome	chr7	INS	1149	0	0.0
T2T04_2	chromosome	chr8	INS	1195	0	0.0
T2T04_2	chromosome	chr9	INS	2706	0	0.0
T2T04_2	chromosome	chrX	INS	839	0	0.0
T2T04_2	chromosome	chr1	all	5598	0	0.0
T2T04_2	chromosome	chr10	all	2071	0	0.0
T2T04_2	chromosome	chr11	all	1709	0	0.0
T2T04_2	chromosome	chr12	all	1819	0	0.0
T2T04_2	chromosome	chr13	all	2352	0	0.0
T2T04_2	chromosome	chr14	all	1700	0	0.0
T2T04_2	chromosome	chr15	all	2260	0	0.0
T2T04_2	chromosome	chr16	all	2873	0	0.0
T2T04_2	chromosome	chr17	all	1657	0	0.0
T2T04_2	chromosome	chr18	all	1395	0	0.0
T2T04_2	chromosome	chr19	all	1798	0	0.0
T2T04_2	chromosome	chr2	all	3310	0	0.0
T2T04_2	chromosome	chr20	all	1933	0	0.0
T2T04_2	chromosome	chr21	all	1464	0	0.0
T2T04_2	chromosome	chr22	all	1510	0	0.0
T2T04_2	chromosome	chr3	all	2962	0	0.0
T2T04_2	chromosome	chr4	all	2386	0	0.0
T2T04_2	chromosome	chr5	all	2744	0	0.0
T2T04_2	chromosome	chr6	all	2552	0	0.0
T2T04_2	chromosome	chr7	all	2365	0	0.0
T2T04_2	chromosome	chr8	all	2240	0	0.0
T2T04_2	chromosome	chr9	all	5649	0	0.0
T2T04_2	chromosome	chrX	all	1664	0	0.0
T2T04_2	haplotype	haplotype1	BND	6	0	0.0
T2T04_2	haplotype	haplotype2	BND	8	0	0.0
T2T04_2	haplotype	both	DEL	4788	0	0.0
T2T04_2	haplotype	haplotype1	DEL	11875	0	0.0
T2T04_2	haplotype	haplotype2	DEL	11377	0	0.0
T2T04_2	haplotype	haplotype1	DUP:TANDEM	11	0	0.0
T2T04_2	haplotype	haplotype2	DUP:TANDEM	11	0	0.0
T2T04_2	haplotype	both	INS	4658	0	0.0
T2T04_2	haplotype	haplotype1	INS	11822	0	0.0
T2T04_2	haplotype	haplotype2	INS	11422	0	0.0
T2T04_2	haplotype	both	INV	9	0	0.0
T2T04_2	haplotype	haplotype1	INV	10	0	0.0
T2T04_2	haplotype	haplotype2	INV	14	0	0.0
T2T04_2	haplotype	both	all	9455	0	0.0
T2T04_2	haplotype	haplotype1	all	23724	0	0.0
T2T04_2	haplotype	haplotype2	all	22832	0	0.0
T2T04_2	phasing	phased	all	56011	0	0.0
T2T04_2	size_class	small (<50bp)	BND	14	0	0.0
T2T04_2	size_class	large (500bp-5kb)	DEL	6526	0	0.0
T2T04_2	size_class	massive (>50kb)	DEL	55	0	0.0
T2T04_2	size_class	medium (50-500bp)	DEL	14178	0	0.0
T2T04_2	size_class	small (<50bp)	DEL	6477	0	0.0
T2T04_2	size_class	very_large (5kb-50kb)	DEL	804	0	0.0
T2T04_2	size_class	large (500bp-5kb)	DUP:TANDEM	11	0	0.0
T2T04_2	size_class	medium (50-500bp)	DUP:TANDEM	10	0	0.0
T2T04_2	size_class	very_large (5kb-50kb)	DUP:TANDEM	1	0	0.0
T2T04_2	size_class	large (500bp-5kb)	INS	5923	0	0.0
T2T04_2	size_class	massive (>50kb)	INS	116	0	0.0
T2T04_2	size_class	medium (50-500bp)	INS	14595	0	0.0
T2T04_2	size_class	small (<50bp)	INS	6556	0	0.0
T2T04_2	size_class	very_large (5kb-50kb)	INS	712	0	0.0
T2T04_2	size_class	small (<50bp)	INV	33	0	0.0
T2T04_2	size_class	large (500bp-5kb)	all	12460	0	0.0
T2T04_2	size_class	massive (>50kb)	all	171	0	0.0
T2T04_2	size_class	medium (50-500bp)	all	28783	0	0.0
T2T04_2	size_class	small (<50bp)	all	13080	0	0.0
T2T04_2	size_class	very_large (5kb-50kb)	all	1517	0	0.0
T2T04_2	sv_type	BND	BND	14	0	0.0
T2T04_2	sv_type	DEL	DEL	28040	26478735	944.3200784593438
T2T04_2	sv_type	DUP:TANDEM	DUP:TANDEM	22	22739	1033.590909090909
T2T04_2	sv_type	INS	INS	27902	30251937	1084.2210952619885
T2T04_2	sv_type	INV	INV	33	0	0.0
T2T04_2	total	all_svs	all	56011	56753411	1013.2547356769206
T2T04_2	zygosity	HET	BND	14	0	0.0
T2T04_2	zygosity	ALT_HOM	DEL	4788	0	0.0
T2T04_2	zygosity	HET	DEL	23252	0	0.0
T2T04_2	zygosity	HET	DUP:TANDEM	22	0	0.0
T2T04_2	zygosity	ALT_HOM	INS	4658	0	0.0
T2T04_2	zygosity	HET	INS	23244	0	0.0
T2T04_2	zygosity	ALT_HOM	INV	9	0	0.0
T2T04_2	zygosity	HET	INV	24	0	0.0
T2T04_2	zygosity	ALT_HOM	all	9455	0	0.0
T2T04_2	zygosity	HET	all	46556	0	0.0
T2T05	chromosome	chr1	DEL	2512	0	0.0
T2T05	chromosome	chr10	DEL	1360	0	0.0
T2T05	chromosome	chr11	DEL	1054	0	0.0
T2T05	chromosome	chr12	DEL	1117	0	0.0
T2T05	chromosome	chr13	DEL	941	0	0.0
T2T05	chromosome	chr14	DEL	760	0	0.0
T2T05	chromosome	chr15	DEL	1020	0	0.0
T2T05	chromosome	chr16	DEL	2171	0	0.0
T2T05	chromosome	chr17	DEL	990	0	0.0
T2T05	chromosome	chr18	DEL	849	0	0.0
T2T05	chromosome	chr19	DEL	978	0	0.0
T2T05	chromosome	chr2	DEL	1603	0	0.0
T2T05	chromosome	chr20	DEL	1003	0	0.0
T2T05	chromosome	chr21	DEL	686	0	0.0
T2T05	chromosome	chr22	DEL	851	0	0.0
T2T05	chromosome	chr3	DEL	1199	0	0.0
T2T05	chromosome	chr4	DEL	1060	0	0.0
T2T05	chromosome	chr5	DEL	1364	0	0.0
T2T05	chromosome	chr6	DEL	970	0	0.0
T2T05	chromosome	chr7	DEL	1345	0	0.0
T2T05	chromosome	chr8	DEL	1207	0	0.0
T2T05	chromosome	chr9	DEL	2759	0	0.0
T2T05	chromosome	chrX	DEL	471	0	0.0
T2T05	chromosome	chrY	DEL	506	0	0.0
T2T05	chromosome	chr1	INS	2641	0	0.0
T2T05	chromosome	chr10	INS	1353	0	0.0
T2T05	chromosome	chr11	INS	963	0	0.0
T2T05	chromosome	chr12	INS	993	0	0.0
T2T05	chromosome	chr13	INS	878	0	0.0
T2T05	chromosome	chr14	INS	835	0	0.0
T2T05	chromosome	chr15	INS	981	0	0.0
T2T05	chromosome	chr16	INS	1882	0	0.0
T2T05	chromosome	chr17	INS	761	0	0.0
T2T05	chromosome	chr18	INS	800	0	0.0
T2T05	chromosome	chr19	INS	770	0	0.0
T2T05	chromosome	chr2	INS	1594	0	0.0
T2T05	chromosome	chr20	INS	941	0	0.0
T2T05	chromosome	chr21	INS	659	0	0.0
T2T05	chromosome	chr22	INS	847	0	0.0
T2T05	chromosome	chr3	INS	1201	0	0.0
T2T05	chromosome	chr4	INS	1124	0	0.0
T2T05	chromosome	chr5	INS	1368	0	0.0
T2T05	chromosome	chr6	INS	1222	0	0.0
T2T05	chromosome	chr7	INS	1277	0	0.0
T2T05	chromosome	chr8	INS	1159	0	0.0
T2T05	chromosome	chr9	INS	2637	0	0.0
T2T05	chromosome	chrX	INS	455	0	0.0
T2T05	chromosome	chrY	INS	568	0	0.0
T2T05	chromosome	chr1	all	5159	0	0.0
T2T05	chromosome	chr10	all	2719	0	0.0
T2T05	chromosome	chr11	all	2020	0	0.0
T2T05	chromosome	chr12	all	2111	0	0.0
T2T05	chromosome	chr13	all	1820	0	0.0
T2T05	chromosome	chr14	all	1598	0	0.0
T2T05	chromosome	chr15	all	2002	0	0.0
T2T05	chromosome	chr16	all	4054	0	0.0
T2T05	chromosome	chr17	all	1753	0	0.0
T2T05	chromosome	chr18	all	1649	0	0.0
T2T05	chromosome	chr19	all	1751	0	0.0
T2T05	chromosome	chr2	all	3205	0	0.0
T2T05	chromosome	chr20	all	1946	0	0.0
T2T05	chromosome	chr21	all	1348	0	0.0
T2T05	chromosome	chr22	all	1699	0	0.0
T2T05	chromosome	chr3	all	2404	0	0.0
T2T05	chromosome	chr4	all	2187	0	0.0
T2T05	chromosome	chr5	all	2735	0	0.0
T2T05	chromosome	chr6	all	2198	0	0.0
T2T05	chromosome	chr7	all	2624	0	0.0
T2T05	chromosome	chr8	all	2369	0	0.0
T2T05	chromosome	chr9	all	5400	0	0.0
T2T05	chromosome	chrX	all	928	0	0.0
T2T05	chromosome	chrY	all	1075	0	0.0
T2T05	haplotype	haplotype1	BND	4	0	0.0
T2T05	haplotype	haplotype2	BND	2	0	0.0
T2T05	haplotype	both	DEL	5111	0	0.0
T2T05	haplotype	haplotype1	DEL	11586	0	0.0
T2T05	haplotype	haplotype2	DEL	12079	0	0.0
T2T05	haplotype	haplotype1	DUP:TANDEM	17	0	0.0
T2T05	haplotype	haplotype2	DUP:TANDEM	9	0	0.0
T2T05	haplotype	both	INS	4654	0	0.0
T2T05	haplotype	haplotype1	INS	11526	0	0.0
T2T05	haplotype	haplotype2	INS	11729	0	0.0
T2T05	haplotype	both	INV	9	0	0.0
T2T05	haplotype	haplotype1	INV	11	0	0.0
T2T05	haplotype	haplotype2	INV	17	0	0.0
T2T05	haplotype	both	all	9774	0	0.0
T2T05	haplotype	haplotype1	all	23144	0	0.0
T2T05	haplotype	haplotype2	all	23836	0	0.0
T2T05	phasing	phased	all	56754	0	0.0
T2T05	size_class	small (<50bp)	BND	6	0	0.0
T2T05	size_class	large (500bp-5kb)	DEL	7638	0	0.0
T2T05	size_class	massive (>50kb)	DEL	57	0	0.0
T2T05	size_class	medium (50-500bp)	DEL	13754	0	0.0
T2T05	size_class	small (<50bp)	DEL	6465	0	0.0
T2T05	size_class	very_large (5kb-50kb)	DEL	862	0	0.0
T2T05	size_class	large (500bp-5kb)	DUP:TANDEM	16	0	0.0
T2T05	size_class	medium (50-500bp)	DUP:TANDEM	9	0	0.0
T2T05	size_class	very_large (5kb-50kb)	DUP:TANDEM	1	0	0.0
T2T05	size_class	large (500bp-5kb)	INS	6484	0	0.0
T2T05	size_class	massive (>50kb)	INS	108	0	0.0
T2T05	size_class	medium (50-500bp)	INS	14182	0	0.0
T2T05	size_class	small (<50bp)	INS	6375	0	0.0
T2T05	size_class	very_large (5kb-50kb)	INS	760	0	0.0
T2T05	size_class	small (<50bp)	INV	37	0	0.0
T2T05	size_class	large (500bp-5kb)	all	14138	0	0.0
T2T05	size_class	massive (>50kb)	all	165	0	0.0
T2T05	size_class	medium (50-500bp)	all	27945	0	0.0
T2T05	size_class	small (<50bp)	all	12883	0	0.0
T2T05	size_class	very_large (5kb-50kb)	all	1623	0	0.0
T2T05	sv_type	BND	BND	6	0	0.0
T2T05	sv_type	DEL	DEL	28776	28606440	994.1075896580484
T2T05	sv_type	DUP:TANDEM	DUP:TANDEM	26	39197	1507.576923076923
T2T05	sv_type	INS	INS	27909	30754966	1101.973055286825
T2T05	sv_type	INV	INV	37	0	0.0
T2T05	total	all_svs	all	56754	59400603	1046.6328893117666
T2T05	zygosity	HET	BND	6	0	0.0
T2T05	zygosity	ALT_HOM	DEL	5111	0	0.0
T2T05	zygosity	HET	DEL	23665	0	0.0
T2T05	zygosity	HET	DUP:TANDEM	26	0	0.0
T2T05	zygosity	ALT_HOM	INS	4654	0	0.0
T2T05	zygosity	HET	INS	23255	0	0.0
T2T05	zygosity	ALT_HOM	INV	9	0	0.0
T2T05	zygosity	HET	INV	28	0	0.0
T2T05	zygosity	ALT_HOM	all	9774	0	0.0
T2T05	zygosity	HET	all	46980	0	0.0
T2T06	chromosome	chr1	DEL	2676	0	0.0
T2T06	chromosome	chr10	DEL	1305	0	0.0
T2T06	chromosome	chr11	DEL	1001	0	0.0
T2T06	chromosome	chr12	DEL	869	0	0.0
T2T06	chromosome	chr13	DEL	1377	0	0.0
T2T06	chromosome	chr14	DEL	879	0	0.0
T2T06	chromosome	chr15	DEL	1142	0	0.0
T2T06	chromosome	chr16	DEL	1795	0	0.0
T2T06	chromosome	chr17	DEL	1085	0	0.0
T2T06	chromosome	chr18	DEL	915	0	0.0
T2T06	chromosome	chr19	DEL	851	0	0.0
T2T06	chromosome	chr2	DEL	1689	0	0.0
T2T06	chromosome	chr20	DEL	980	0	0.0
T2T06	chromosome	chr21	DEL	547	0	0.0
T2T06	chromosome	chr22	DEL	1086	0	0.0
T2T06	chromosome	chr3	DEL	1473	0	0.0
T2T06	chromosome	chr4	DEL	1224	0	0.0
T2T06	chromosome	chr5	DEL	1323	0	0.0
T2T06	chromosome	chr6	DEL	1067	0	0.0
T2T06	chromosome	chr7	DEL	1411	0	0.0
T2T06	chromosome	chr8	DEL	1244	0	0.0
T2T06	chromosome	chr9	DEL	2674	0	0.0
T2T06	chromosome	chrX	DEL	495	0	0.0
T2T06	chromosome	chrY	DEL	493	0	0.0
T2T06	chromosome	chr1	INS	2659	0	0.0
T2T06	chromosome	chr10	INS	1278	0	0.0
T2T06	chromosome	chr11	INS	901	0	0.0
T2T06	chromosome	chr12	INS	933	0	0.0
T2T06	chromosome	chr13	INS	1131	0	0.0
T2T06	chromosome	chr14	INS	729	0	0.0
T2T06	chromosome	chr15	INS	1144	0	0.0
T2T06	chromosome	chr16	INS	1492	0	0.0
T2T06	chromosome	chr17	INS	761	0	0.0
T2T06	chromosome	chr18	INS	869	0	0.0
T2T06	chromosome	chr19	INS	807	0	0.0
T2T06	chromosome	chr2	INS	1567	0	0.0
T2T06	chromosome	chr20	INS	861	0	0.0
T2T06	chromosome	chr21	INS	528	0	0.0
T2T06	chromosome	chr22	INS	1131	0	0.0
T2T06	chromosome	chr3	INS	1454	0	0.0
T2T06	chromosome	chr4	INS	1344	0	0.0
T2T06	chromosome	chr5	INS	1316	0	0.0
T2T06	chromosome	chr6	INS	1529	0	0.0
T2T06	chromosome	chr7	INS	1275	0	0.0
T2T06	chromosome	chr8	INS	1167	0	0.0
T2T06	chromosome	chr9	INS	2570	0	0.0
T2T06	chromosome	chrX	INS	477	0	0.0
T2T06	chromosome	chrY	INS	483	0	0.0
T2T06	chromosome	chr1	all	5340	0	0.0
T2T06	chromosome	chr10	all	2585	0	0.0
T2T06	chromosome	chr11	all	1906	0	0.0
T2T06	chromosome	chr12	all	1802	0	0.0
T2T06	chromosome	chr13	all	2510	0	0.0
T2T06	chromosome	chr14	all	1611	0	0.0
T2T06	chromosome	chr15	all	2288	0	0.0
T2T06	chromosome	chr16	all	3290	0	0.0
T2T06	chromosome	chr17	all	1847	0	0.0
T2T06	chromosome	chr18	all	1784	0	0.0
T2T06	chromosome	chr19	all	1659	0	0.0
T2T06	chromosome	chr2	all	3262	0	0.0
T2T06	chromosome	chr20	all	1843	0	0.0
T2T06	chromosome	chr21	all	1076	0	0.0
T2T06	chromosome	chr22	all	2218	0	0.0
T2T06	chromosome	chr3	all	2929	0	0.0
T2T06	chromosome	chr4	all	2570	0	0.0
T2T06	chromosome	chr5	all	2644	0	0.0
T2T06	chromosome	chr6	all	2602	0	0.0
T2T06	chromosome	chr7	all	2686	0	0.0
T2T06	chromosome	chr8	all	2416	0	0.0
T2T06	chromosome	chr9	all	5249	0	0.0
T2T06	chromosome	chrX	all	974	0	0.0
T2T06	chromosome	chrY	all	976	0	0.0
T2T06	haplotype	haplotype1	BND	10	0	0.0
T2T06	haplotype	both	DEL	5173	0	0.0
T2T06	haplotype	haplotype1	DEL	12349	0	0.0
T2T06	haplotype	haplotype2	DEL	12079	0	0.0
T2T06	haplotype	haplotype1	DUP:TANDEM	9	0	0.0
T2T06	haplotype	haplotype2	DUP:TANDEM	9	0	0.0
T2T06	haplotype	both	INS	4592	0	0.0
T2T06	haplotype	haplotype1	INS	12058	0	0.0
T2T06	haplotype	haplotype2	INS	11756	0	0.0
T2T06	haplotype	both	INV	4	0	0.0
T2T06	haplotype	haplotype1	INV	15	0	0.0
T2T06	haplotype	haplotype2	INV	13	0	0.0
T2T06	haplotype	both	all	9769	0	0.0
T2T06	haplotype	haplotype1	all	24441	0	0.0
T2T06	haplotype	haplotype2	all	23857	0	0.0
T2T06	phasing	phased	all	58067	0	0.0
T2T06	size_class	small (<50bp)	BND	10	0	0.0
T2T06	size_class	large (500bp-5kb)	DEL	7401	0	0.0
T2T06	size_class	massive (>50kb)	DEL	71	0	0.0
T2T06	size_class	medium (50-500bp)	DEL	14673	0	0.0
T2T06	size_class	small (<50bp)	DEL	6589	0	0.0
T2T06	size_class	very_large (5kb-50kb)	DEL	867	0	0.0
T2T06	size_class	large (500bp-5kb)	DUP:TANDEM	14	0	0.0
T2T06	size_class	medium (50-500bp)	DUP:TANDEM	4	0	0.0
T2T06	size_class	large (500bp-5kb)	INS	6691	0	0.0
T2T06	size_class	massive (>50kb)	INS	77	0	0.0
T2T06	size_class	medium (50-500bp)	INS	14409	0	0.0
T2T06	size_class	small (<50bp)	INS	6478	0	0.0
T2T06	size_class	very_large (5kb-50kb)	INS	751	0	0.0
T2T06	size_class	small (<50bp)	INV	32	0	0.0
T2T06	size_class	large (500bp-5kb)	all	14106	0	0.0
T2T06	size_class	massive (>50kb)	all	148	0	0.0
T2T06	size_class	medium (50-500bp)	all	29086	0	0.0
T2T06	size_class	small (<50bp)	all	13109	0	0.0
T2T06	size_class	very_large (5kb-50kb)	all	1618	0	0.0
T2T06	sv_type	BND	BND	10	0	0.0
T2T06	sv_type	DEL	DEL	29601	29621703	1000.699402047228
T2T06	sv_type	DUP:TANDEM	DUP:TANDEM	18	22363	1242.388888888889
T2T06	sv_type	INS	INS	28406	28616046	1007.3944237133
T2T06	sv_type	INV	INV	32	0	0.0
T2T06	total	all_svs	all	58067	58260112	1003.3256755127696
T2T06	zygosity	HET	BND	10	0	0.0
T2T06	zygosity	ALT_HOM	DEL	5173	0	0.0
T2T06	zygosity	HET	DEL	24428	0	0.0
T2T06	zygosity	HET	DUP:TANDEM	18	0	0.0
T2T06	zygosity	ALT_HOM	INS	4592	0	0.0
T2T06	zygosity	HET	INS	23814	0	0.0
T2T06	zygosity	ALT_HOM	INV	4	0	0.0
T2T06	zygosity	HET	INV	28	0	0.0
T2T06	zygosity	ALT_HOM	all	9769	0	0.0
T2T06	zygosity	HET	all	48298	0	0.0
T2T07	chromosome	chr1	DEL	2812	0	0.0
T2T07	chromosome	chr10	DEL	1394	0	0.0
T2T07	chromosome	chr11	DEL	868	0	0.0
T2T07	chromosome	chr12	DEL	896	0	0.0
T2T07	chromosome	chr13	DEL	1245	0	0.0
T2T07	chromosome	chr14	DEL	706	0	0.0
T2T07	chromosome	chr15	DEL	1277	0	0.0
T2T07	chromosome	chr16	DEL	1397	0	0.0
T2T07	chromosome	chr17	DEL	1365	0	0.0
T2T07	chromosome	chr18	DEL	745	0	0.0
T2T07	chromosome	chr19	DEL	910	0	0.0
T2T07	chromosome	chr2	DEL	1748	0	0.0
T2T07	chromosome	chr20	DEL	830	0	0.0
T2T07	chromosome	chr21	DEL	845	0	0.0
T2T07	chromosome	chr22	DEL	1208	0	0.0
T2T07	chromosome	chr3	DEL	1688	0	0.0
T2T07	chromosome	chr4	DEL	1643	0	0.0
T2T07	chromosome	chr5	DEL	1396	0	0.0
T2T07	chromosome	chr6	DEL	976	0	0.0
T2T07	chromosome	chr7	DEL	1360	0	0.0
T2T07	chromosome	chr8	DEL	1062	0	0.0
T2T07	chromosome	chr9	DEL	3275	0	0.0
T2T07	chromosome	chrX	DEL	808	0	0.0
T2T07	chromosome	chr1	INS	2737	0	0.0
T2T07	chromosome	chr10	INS	1354	0	0.0
T2T07	chromosome	chr11	INS	812	0	0.0
T2T07	chromosome	chr12	INS	971	0	0.0
T2T07	chromosome	chr13	INS	1131	0	0.0
T2T07	chromosome	chr14	INS	691	0	0.0
T2T07	chromosome	chr15	INS	1305	0	0.0
T2T07	chromosome	chr16	INS	1288	0	0.0
T2T07	chromosome	chr17	INS	896	0	0.0
T2T07	chromosome	chr18	INS	762	0	0.0
T2T07	chromosome	chr19	INS	913	0	0.0
T2T07	chromosome	chr2	INS	1726	0	0.0
T2T07	chromosome	chr20	INS	755	0	0.0
T2T07	chromosome	chr21	INS	924	0	0.0
T2T07	chromosome	chr22	INS	1102	0	0.0
T2T07	chromosome	chr3	INS	1692	0	0.0
T2T07	chromosome	chr4	INS	1566	0	0.0
T2T07	chromosome	chr5	INS	1379	0	0.0
T2T07	chromosome	chr6	INS	1033	0	0.0
T2T07	chromosome	chr7	INS	1415	0	0.0
T2T07	chromosome	chr8	INS	1099	0	0.0
T2T07	chromosome	chr9	INS	3012	0	0.0
T2T07	chromosome	chrX	INS	856	0	0.0
T2T07	chromosome	chrY	INS	1	0	0.0
T2T07	chromosome	chr1	all	5552	0	0.0
T2T07	chromosome	chr10	all	2754	0	0.0
T2T07	chromosome	chr11	all	1682	0	0.0
T2T07	chromosome	chr12	all	1867	0	0.0
T2T07	chromosome	chr13	all	2376	0	0.0
T2T07	chromosome	chr14	all	1400	0	0.0
T2T07	chromosome	chr15	all	2584	0	0.0
T2T07	chromosome	chr16	all	2688	0	0.0
T2T07	chromosome	chr17	all	2266	0	0.0
T2T07	chromosome	chr18	all	1509	0	0.0
T2T07	chromosome	chr19	all	1825	0	0.0
T2T07	chromosome	chr2	all	3477	0	0.0
T2T07	chromosome	chr20	all	1587	0	0.0
T2T07	chromosome	chr21	all	1771	0	0.0
T2T07	chromosome	chr22	all	2312	0	0.0
T2T07	chromosome	chr3	all	3382	0	0.0
T2T07	chromosome	chr4	all	3214	0	0.0
T2T07	chromosome	chr5	all	2778	0	0.0
T2T07	chromosome	chr6	all	2014	0	0.0
T2T07	chromosome	chr7	all	2777	0	0.0
T2T07	chromosome	chr8	all	2163	0	0.0
T2T07	chromosome	chr9	all	6296	0	0.0
T2T07	chromosome	chrX	all	1671	0	0.0
T2T07	chromosome	chrY	all	1	0	0.0
T2T07	haplotype	both	BND	4	0	0.0
T2T07	haplotype	haplotype1	BND	8	0	0.0
T2T07	haplotype	haplotype2	BND	8	0	0.0
T2T07	haplotype	both	DEL	5239	0	0.0
T2T07	haplotype	haplotype1	DEL	12129	0	0.0
T2T07	haplotype	haplotype2	DEL	13086	0	0.0
T2T07	haplotype	haplotype1	DUP:TANDEM	11	0	0.0
T2T07	haplotype	haplotype2	DUP:TANDEM	7	0	0.0
T2T07	haplotype	both	INS	4804	0	0.0
T2T07	haplotype	haplotype1	INS	12294	0	0.0
T2T07	haplotype	haplotype2	INS	12322	0	0.0
T2T07	haplotype	both	INV	9	0	0.0
T2T07	haplotype	haplotype1	INV	13	0	0.0
T2T07	haplotype	haplotype2	INV	12	0	0.0
T2T07	haplotype	both	all	10056	0	0.0
T2T07	haplotype	haplotype1	all	24455	0	0.0
T2T07	haplotype	haplotype2	all	25435	0	0.0
T2T07	phasing	phased	all	59946	0	0.0
T2T07	size_class	small (<50bp)	BND	20	0	0.0
T2T07	size_class	large (500bp-5kb)	DEL	7402	0	0.0
T2T07	size_class	massive (>50kb)	DEL	71	0	0.0
T2T07	size_class	medium (50-500bp)	DEL	15372	0	0.0
T2T07	size_class	small (<50bp)	DEL	6849	0	0.0
T2T07	size_class	very_large (5kb-50kb)	DEL	760	0	0.0
T2T07	size_class	large (500bp-5kb)	DUP:TANDEM	13	0	0.0
T2T07	size_class	medium (50-500bp)	DUP:TANDEM	5	0	0.0
T2T07	size_class	large (500bp-5kb)	INS	6411	0	0.0
T2T07	size_class	massive (>50kb)	INS	97	0	0.0
T2T07	size_class	medium (50-500bp)	INS	15368	0	0.0
T2T07	size_class	small (<50bp)	INS	6789	0	0.0
T2T07	size_class	very_large (5kb-50kb)	INS	755	0	0.0
T2T07	size_class	small (<50bp)	INV	34	0	0.0
T2T07	size_class	large (500bp-5kb)	all	13826	0	0.0
T2T07	size_class	massive (>50kb)	all	168	0	0.0
T2T07	size_class	medium (50-500bp)	all	30745	0	0.0
T2T07	size_class	small (<50bp)	all	13692	0	0.0
T2T07	size_class	very_large (5kb-50kb)	all	1515	0	0.0
T2T07	sv_type	BND	BND	20	0	0.0
T2T07	sv_type	DEL	DEL	30454	27910983	916.4964536678268
T2T07	sv_type	DUP:TANDEM	DUP:TANDEM	18	17611	978.3888888888888
T2T07	sv_type	INS	INS	29420	29751623	1011.2720258327668
T2T07	sv_type	INV	INV	34	0	0.0
T2T07	total	all_svs	all	59946	57680217	962.2029326393756
T2T07	zygosity	ALT_HOM	BND	4	0	0.0
T2T07	zygosity	HET	BND	16	0	0.0
T2T07	zygosity	ALT_HOM	DEL	5239	0	0.0
T2T07	zygosity	HET	DEL	25215	0	0.0
T2T07	zygosity	HET	DUP:TANDEM	18	0	0.0
T2T07	zygosity	ALT_HOM	INS	4804	0	0.0
T2T07	zygosity	HET	INS	24616	0	0.0
T2T07	zygosity	ALT_HOM	INV	9	0	0.0
T2T07	zygosity	HET	INV	25	0	0.0
T2T07	zygosity	ALT_HOM	all	10056	0	0.0
T2T07	zygosity	HET	all	49890	0	0.0
T2T08	chromosome	chr1	DEL	3203	0	0.0
T2T08	chromosome	chr10	DEL	1297	0	0.0
T2T08	chromosome	chr11	DEL	986	0	0.0
T2T08	chromosome	chr12	DEL	1068	0	0.0
T2T08	chromosome	chr13	DEL	1424	0	0.0
T2T08	chromosome	chr14	DEL	962	0	0.0
T2T08	chromosome	chr15	DEL	1336	0	0.0
T2T08	chromosome	chr16	DEL	2280	0	0.0
T2T08	chromosome	chr17	DEL	1422	0	0.0
