#Subpopulation order/codes: AFR=0	AMR=1	EAS=2	EUR=3	SAS=4
#chm	spos	epos	sgpos	egpos	n snps	T2T00.0	T2T00.1	T2T00_1.0	T2T00_1.1	T2T00_2.0	T2T00_2.1	T2T04.0	T2T04.1	T2T04_1.0	T2T04_1.1	T2T04_2.0	T2T04_2.1	T2T01.0	T2T01.1	T2T02.0	T2T02.1	T2T03.0	T2T03.1	T2T05.0	T2T05.1	T2T06.0	T2T06.1	T2T07.0	T2T07.1	T2T08.0	T2T08.1	T2T09.0	T2T09.1	T2T10.0	T2T10.1	T2T11.0	T2T11.1	T2T12.0	T2T12.1	T2T13.0	T2T13.1	T2T15.0	T2T15.1	T2T16.0	T2T16.1	T2T17.0	T2T17.1	T2T18.0	T2T18.1	T2T19.0	T2T19.1
chr3	174799987	176042219	179.19	181.56	44548	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	0	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr3	176042219	176545143	181.56	182.71	18696	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	0	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr3	176545143	177013281	182.71	183.14	17571	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr3	177013281	183608299	183.14	190.85	243261	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr3	183608299	190320917	190.85	201.2	238888	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr3	190320917	197192804	201.2	215.89	265246	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr3	197192804	198174376	215.89	218.46	40569	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	1	3	3	3	3	3	2	3	2	2	3	3	3	3	3	3	3	3	2	2
chr3	198174376	198327889	218.46	218.61	4318	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr3	198327889	199310710	218.61	220.31	30638	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr3	199310710	199372597	220.31	220.78	2555	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr3	199372597	199530276	220.78	221.19	6261	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	1	2	2
chr3	199530276	201097106	221.19	223.43	47991	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3	3	1	4	4	1	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	1	2	2
chr4	3800	3615531	0.0	4.28	134950	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	1	1	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	3615531	3745100	4.28	5.2	6254	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	1	1	4	4	0	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	3745100	3866438	5.2	5.81	6196	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	3	2	3	1	1	4	4	0	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	3866438	4725272	5.81	8.03	28048	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	1	1	4	4	0	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	4725272	5093187	8.03	9.26	14915	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	5093187	5200816	9.26	9.69	4715	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	1	1	4	4	3	1	3	3	3	3	0	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	5200816	5647290	9.69	10.66	18842	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	0	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	5647290	6172041	10.66	13.33	22762	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	6172041	7600178	13.33	20.39	63166	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	2
chr4	7600178	8189348	20.39	22.87	28150	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	8189348	13766632	22.87	30.31	215615	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	13766632	15893283	30.31	33.55	76869	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	2	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	15893283	19051602	33.55	38.19	111836	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	19051602	21672524	38.19	40.52	99106	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	2	3	3	2	2
chr4	21672524	27328531	40.52	49.72	203275	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	27328531	28229348	49.72	50.73	35372	3	3	3	3	3	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	28229348	28920963	50.73	51.45	26475	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	28920963	35170072	51.45	56.64	258368	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	0	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	35170072	37523113	56.64	58.9	89275	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	37523113	38720657	58.9	61.57	41530	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	38720657	39393482	61.57	62.72	21498	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	0	3	3	3	3	3	3	2	2
chr4	39393482	47509247	62.72	70.18	292244	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	47509247	57279019	70.18	72.18	117622	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	57279019	59728402	72.18	75.86	83616	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	59728402	60638034	75.86	77.81	30111	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	60638034	61560427	77.81	79.02	35917	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	61560427	64677467	79.02	81.23	133944	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	64677467	66054774	81.23	82.21	52514	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	0	3	2	2
chr4	66054774	66912037	82.21	82.88	39631	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	66912037	68136264	82.88	83.48	51444	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	68136264	69173582	83.48	84.18	41328	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	2	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	69173582	71294354	84.18	85.84	77235	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	71294354	71948883	85.84	86.4	22600	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	71948883	74915915	86.4	88.47	97590	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	2	3	3	3	3	3	2	2
chr4	74915915	77069695	88.47	89.52	73974	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	77069695	105504825	89.52	114.98	956553	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	105504825	115186309	114.98	122.57	312959	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	115186309	117665079	122.57	125.43	80516	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	4	2	3	3	3	3	3	3	3	3	2	2
chr4	117665079	123777186	125.43	129.01	207501	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	1	4	4	3	1	3	3	3	3	3	3	4	2	3	3	3	3	3	3	3	3	2	2
chr4	123777186	128246436	129.01	132.77	149932	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	128246436	135845842	132.77	138.08	262448	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	135845842	141713965	138.08	142.95	231771	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	0	3	2	2
chr4	141713965	142200877	142.95	143.98	16804	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	2	3	3	3	3	0	3	2	2
chr4	142200877	143095787	143.98	145.28	28297	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	2	3	3	3	3	3	3	2	2
chr4	143095787	153354432	145.28	153.75	332080	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	153354432	160878452	153.75	162.01	260635	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	160878452	173747346	162.01	175.34	453260	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	173747346	177257603	175.34	178.22	125728	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	177257603	177543947	178.22	178.98	10834	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	177543947	178544385	178.98	180.21	35257	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	2	3	3	3	2	2
chr4	178544385	179088402	180.21	180.7	19653	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	2	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	2	3	3	3	2	2
chr4	179088402	179758162	180.7	181.93	24030	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	2	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	179758162	180570385	181.93	182.97	29387	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	180570385	181809367	182.97	185.14	46733	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	181809367	182133306	185.14	185.92	14969	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	182133306	184484608	185.92	190.11	97027	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	184484608	185153513	190.11	192.03	28265	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	185153513	185998856	192.03	194.73	32284	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	185998856	186236956	194.73	195.96	9029	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	186236956	187003302	195.96	197.97	27832	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	187003302	187688863	197.97	199.95	25125	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	2	3	1	3	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	187688863	187902472	199.95	200.83	7754	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	187902472	189771980	200.83	206.53	67912	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	189771980	190654458	206.53	208.89	33785	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr4	190654458	193547492	208.89	214.71	98286	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	2362	974730	0.0	1.1	32795	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	4	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	974730	4559182	1.1	11.77	153244	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	4559182	8434986	11.77	19.87	148831	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	1	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	8434986	18851652	19.87	35.96	379086	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	18851652	19491605	35.96	36.42	23967	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	19491605	31208598	36.42	45.15	441543	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	31208598	32033254	45.15	47.87	29109	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	4	2
chr5	32033254	32171125	47.87	48.42	4832	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	0	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	4	2
chr5	32171125	32784948	48.42	49.15	21133	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	0	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	32784948	41276580	49.15	58.87	279274	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	41276580	67126088	58.87	73.06	747908	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	67126088	74254255	73.06	79.93	185411	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	74254255	75133842	79.93	82.44	32741	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	75133842	76700409	82.44	84.04	50324	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	76700409	76753351	84.04	84.16	1806	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	2	2	2
chr5	76753351	77569210	84.16	86.09	26873	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	2	2	2
chr5	77569210	78077968	86.09	86.91	16263	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	2	2	2
chr5	78077968	78409257	86.91	87.58	11370	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	2	3	3	3	2	2	2
chr5	78409257	78810424	87.58	88.0	13204	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	2	3	3	3	3	2	2
chr5	78810424	80735597	88.0	91.13	63252	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	80735597	81636401	91.13	91.85	29162	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	0	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	81636401	82905863	91.85	93.2	39026	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	82905863	83346630	93.2	94.23	14733	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	83346630	85585961	94.23	96.63	78011	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	2	3	3	3	3	2	2
chr5	85585961	86954781	96.63	97.22	50995	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	2	3	3	3	3	2	2
chr5	86954781	96277843	97.22	101.97	295556	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	1	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	96277843	98604248	101.97	103.93	77610	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	98604248	101767856	103.93	105.29	101615	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	0	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	101767856	104203208	105.29	106.69	85109	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	0	3	3	3	3	3	0	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	104203208	107062126	106.69	108.68	113738	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	0	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	107062126	112071157	108.68	114.37	192739	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	112071157	113156172	114.37	115.52	41608	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	113156172	117546946	115.52	121.09	177131	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	117546946	126034808	121.09	130.46	330428	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	126034808	126967834	130.46	131.65	35290	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	126967834	134206696	131.65	136.8	239502	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	134206696	142541216	136.8	143.42	260855	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	142541216	142977741	143.42	144.26	14750	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	142977741	143177311	144.26	144.99	7020	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	4	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	143177311	143225324	144.99	145.13	1790	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
chr5	143225324	144168283	145.13	146.57	31551	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	1	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2
