metric	value	haplotype	asm_method	asm_name	source	chromosome
heterozygous_snvs	82625	both	phased_verkko	published_chr19_duplex_UL50x_nopolish	whatshap_stats	chr19
phased_snvs	82625	both	phased_verkko	published_chr19_duplex_UL50x_nopolish	whatshap_stats	chr19
phased_fraction	1	both	phased_verkko	published_chr19_duplex_UL50x_nopolish	whatshap_stats	chr19
phased_snvs_fraction	1	both	phased_verkko	published_chr19_duplex_UL50x_nopolish	whatshap_stats	chr19
block_n50	61659548	both	phased_verkko	published_chr19_duplex_UL50x_nopolish	whatshap_stats	chr19
variants	143152	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
phased	110479	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
unphased	69	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
singletons	0	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
blocks	1	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
variant_per_block_median	110479	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
variant_per_block_avg	110479	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
variant_per_block_min	110479	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
variant_per_block_max	110479	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
variant_per_block_sum	110479	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
bp_per_block_median	61700513	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
bp_per_block_avg	61700513	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
bp_per_block_min	61700513	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
bp_per_block_max	61700513	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
bp_per_block_sum	61700513	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
heterozygous_variants	110548	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
heterozygous_snvs	87009	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
phased_snvs	86956	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
phased_fraction	0.9993758367406014	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
phased_snvs_fraction	0.9993908676113964	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
block_n50	61700513	both	phased_gfase	published_chr19_duplex_UL70x	whatshap_stats	chr19
variants	143126	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
phased	109737	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
unphased	47	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
singletons	0	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
blocks	1	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
variant_per_block_median	109737	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
variant_per_block_avg	109737	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
variant_per_block_min	109737	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
variant_per_block_max	109737	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
variant_per_block_sum	109737	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
bp_per_block_median	61659548	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
bp_per_block_avg	61659548	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
bp_per_block_min	61659548	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
bp_per_block_max	61659548	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
bp_per_block_sum	61659548	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
heterozygous_variants	109784	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
heterozygous_snvs	86664	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
phased_snvs	86618	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
phased_fraction	0.9995718866137142	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
phased_snvs_fraction	0.9994692144373672	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
block_n50	61659548	both	phased_verkko	published_chr19_duplex_UL70x	whatshap_stats	chr19
variants	138801	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
phased	105825	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
unphased	325	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
singletons	0	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
blocks	1	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
variant_per_block_median	105825	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
variant_per_block_avg	105825	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
variant_per_block_min	105825	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
variant_per_block_max	105825	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
variant_per_block_sum	105825	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
bp_per_block_median	61677922	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
bp_per_block_avg	61677922	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
bp_per_block_min	61677922	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
bp_per_block_max	61677922	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
bp_per_block_sum	61677922	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
heterozygous_variants	106150	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
heterozygous_snvs	82763	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
phased_snvs	82524	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
phased_fraction	0.996938294865756	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
phased_snvs_fraction	0.9971122361441708	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
block_n50	61677922	both	phased_gfase	published_chr19_duplex_UL90x	whatshap_stats	chr19
variants	147844	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
phased	114210	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
unphased	0	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
singletons	0	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
blocks	1	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
variant_per_block_median	114210	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
variant_per_block_avg	114210	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
variant_per_block_min	114210	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
variant_per_block_max	114210	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
variant_per_block_sum	114210	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
bp_per_block_median	61700373	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
bp_per_block_avg	61700373	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
bp_per_block_min	61700373	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
bp_per_block_max	61700373	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
bp_per_block_sum	61700373	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
heterozygous_variants	114210	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
heterozygous_snvs	91040	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
phased_snvs	91040	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
phased_fraction	1	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
phased_snvs_fraction	1	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
block_n50	61700373	both	phased_verkko	published_chr19_duplex_UL90x	whatshap_stats	chr19
variants	127863	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
phased	92816	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
unphased	140	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
singletons	0	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
blocks	1	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variant_per_block_median	92816	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variant_per_block_avg	92816	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variant_per_block_min	92816	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variant_per_block_max	92816	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variant_per_block_sum	92816	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
bp_per_block_median	61701032	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
bp_per_block_avg	61701032	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
bp_per_block_min	61701032	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
bp_per_block_max	61701032	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
bp_per_block_sum	61701032	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
heterozygous_variants	92956	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
heterozygous_snvs	74915	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
phased_snvs	74812	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
phased_fraction	0.9984939110977236	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
phased_snvs_fraction	0.9986251084562504	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
block_n50	61701032	both	phased_gfase	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variants	126794	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
phased	91575	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
unphased	0	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
singletons	0	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
blocks	1	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variant_per_block_median	91575	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variant_per_block_avg	91575	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variant_per_block_min	91575	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variant_per_block_max	91575	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variant_per_block_sum	91575	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
bp_per_block_median	61605692	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
bp_per_block_avg	61605692	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
bp_per_block_min	61605692	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
bp_per_block_max	61605692	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
bp_per_block_sum	61605692	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
heterozygous_variants	91575	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
heterozygous_snvs	74071	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
phased_snvs	74071	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
phased_fraction	1	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
phased_snvs_fraction	1	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
block_n50	61605692	both	phased_verkko	published_chr19_herro_35x_UL50x_nopolish	whatshap_stats	chr19
variants	127892	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
phased	93219	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
unphased	186	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
singletons	0	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
blocks	1	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variant_per_block_median	93219	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variant_per_block_avg	93219	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variant_per_block_min	93219	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variant_per_block_max	93219	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variant_per_block_sum	93219	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
bp_per_block_median	61701032	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
bp_per_block_avg	61701032	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
bp_per_block_min	61701032	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
bp_per_block_max	61701032	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
bp_per_block_sum	61701032	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
heterozygous_variants	93405	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
heterozygous_snvs	74645	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
phased_snvs	74509	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
phased_fraction	0.9980086719126384	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
phased_snvs_fraction	0.9981780427356152	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
block_n50	61701032	both	phased_gfase	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variants	126901	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
phased	91767	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
unphased	1	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
singletons	0	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
blocks	1	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variant_per_block_median	91767	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variant_per_block_avg	91767	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variant_per_block_min	91767	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variant_per_block_max	91767	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variant_per_block_sum	91767	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
bp_per_block_median	61615930	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
bp_per_block_avg	61615930	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
bp_per_block_min	61615930	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
bp_per_block_max	61615930	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
bp_per_block_sum	61615930	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
heterozygous_variants	91768	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
heterozygous_snvs	74421	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
phased_snvs	74421	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
phased_fraction	0.9999891029552784	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
phased_snvs_fraction	1	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
block_n50	61615930	both	phased_verkko	published_chr19_herro_35x_UL70x	whatshap_stats	chr19
variants	127132	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
phased	92093	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
unphased	55	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
singletons	0	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
blocks	1	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variant_per_block_median	92093	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variant_per_block_avg	92093	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variant_per_block_min	92093	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variant_per_block_max	92093	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variant_per_block_sum	92093	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
bp_per_block_median	61701018	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
bp_per_block_avg	61701018	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
bp_per_block_min	61701018	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
bp_per_block_max	61701018	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
bp_per_block_sum	61701018	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
heterozygous_variants	92148	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
heterozygous_snvs	74358	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
phased_snvs	74336	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
phased_fraction	0.99940313408864	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
phased_snvs_fraction	0.9997041340541704	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
block_n50	61701018	both	phased_gfase	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variants	126486	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
phased	91249	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
unphased	4	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
singletons	0	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
blocks	1	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variant_per_block_median	91249	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variant_per_block_avg	91249	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variant_per_block_min	91249	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variant_per_block_max	91249	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variant_per_block_sum	91249	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
bp_per_block_median	61605692	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
bp_per_block_avg	61605692	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
bp_per_block_min	61605692	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
bp_per_block_max	61605692	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
bp_per_block_sum	61605692	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
heterozygous_variants	91253	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
heterozygous_snvs	73917	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
phased_snvs	73916	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
phased_fraction	0.9999561658246852	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
phased_snvs_fraction	0.999986471312418	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
block_n50	61605692	both	phased_verkko	published_chr19_herro_35x_UL90x	whatshap_stats	chr19
variants	127696	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
phased	92114	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
unphased	867	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
singletons	0	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
blocks	1	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variant_per_block_median	92114	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variant_per_block_avg	92114	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variant_per_block_min	92114	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variant_per_block_max	92114	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variant_per_block_sum	92114	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
bp_per_block_median	61701018	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
bp_per_block_avg	61701018	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
bp_per_block_min	61701018	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
bp_per_block_max	61701018	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
bp_per_block_sum	61701018	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
heterozygous_variants	92981	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
heterozygous_snvs	75697	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
phased_snvs	74940	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
phased_fraction	0.9906755143523944	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
phased_snvs_fraction	0.989999603683105	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
block_n50	61701018	both	phased_gfase	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variants	126607	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
phased	90747	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
unphased	444	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
singletons	0	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
blocks	1	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variant_per_block_median	90747	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variant_per_block_avg	90747	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variant_per_block_min	90747	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variant_per_block_max	90747	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variant_per_block_sum	90747	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
bp_per_block_median	61534941	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
bp_per_block_avg	61534941	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
bp_per_block_min	61534941	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
bp_per_block_max	61534941	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
bp_per_block_sum	61534941	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
heterozygous_variants	91191	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
heterozygous_snvs	74633	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
phased_snvs	74210	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
phased_fraction	0.9951310984636642	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
phased_snvs_fraction	0.994332265887744	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
block_n50	61534941	both	phased_verkko	published_chr19_herro_60x_UL50x	whatshap_stats	chr19
variants	127333	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
phased	91491	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
unphased	746	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
singletons	0	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
blocks	1	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
variant_per_block_median	91491	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
variant_per_block_avg	91491	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
variant_per_block_min	91491	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
variant_per_block_max	91491	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
variant_per_block_sum	91491	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
bp_per_block_median	61701018	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
bp_per_block_avg	61701018	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
bp_per_block_min	61701018	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
bp_per_block_max	61701018	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
bp_per_block_sum	61701018	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
heterozygous_variants	92237	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
heterozygous_snvs	74997	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
phased_snvs	74411	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
phased_fraction	0.9919121393800752	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
phased_snvs_fraction	0.9921863541208314	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
block_n50	61701018	both	phased_gfase	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
variants	126966	both	phased_verkko	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
phased	91104	both	phased_verkko	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
unphased	446	both	phased_verkko	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
singletons	0	both	phased_verkko	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
blocks	1	both	phased_verkko	published_chr19_herro_60x_UL70x	whatshap_stats	chr19
