metric	value	haplotype	asm_method	asm_name	source	chromosome
bp_per_block_min	242690911	both	phased_verkko	TUE_02	whatshap_stats	chr2
bp_per_block_max	242690911	both	phased_verkko	TUE_02	whatshap_stats	chr2
bp_per_block_sum	242690911	both	phased_verkko	TUE_02	whatshap_stats	chr2
heterozygous_variants	242774	both	phased_verkko	TUE_02	whatshap_stats	chr2
heterozygous_snvs	200453	both	phased_verkko	TUE_02	whatshap_stats	chr2
phased_snvs	199931	both	phased_verkko	TUE_02	whatshap_stats	chr2
phased_fraction	0.997610946806495	both	phased_verkko	TUE_02	whatshap_stats	chr2
phased_snvs_fraction	0.9973958982903725	both	phased_verkko	TUE_02	whatshap_stats	chr2
block_n50	242690911	both	phased_verkko	TUE_02	whatshap_stats	chr2
variants	305218	both	phased_verkko	TUE_02	whatshap_stats	chr3
phased	206140	both	phased_verkko	TUE_02	whatshap_stats	chr3
unphased	0	both	phased_verkko	TUE_02	whatshap_stats	chr3
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr3
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr3
variant_per_block_median	206140	both	phased_verkko	TUE_02	whatshap_stats	chr3
variant_per_block_avg	206140	both	phased_verkko	TUE_02	whatshap_stats	chr3
variant_per_block_min	206140	both	phased_verkko	TUE_02	whatshap_stats	chr3
variant_per_block_max	206140	both	phased_verkko	TUE_02	whatshap_stats	chr3
variant_per_block_sum	206140	both	phased_verkko	TUE_02	whatshap_stats	chr3
bp_per_block_median	201095385	both	phased_verkko	TUE_02	whatshap_stats	chr3
bp_per_block_avg	201095385	both	phased_verkko	TUE_02	whatshap_stats	chr3
bp_per_block_min	201095385	both	phased_verkko	TUE_02	whatshap_stats	chr3
bp_per_block_max	201095385	both	phased_verkko	TUE_02	whatshap_stats	chr3
bp_per_block_sum	201095385	both	phased_verkko	TUE_02	whatshap_stats	chr3
heterozygous_variants	206140	both	phased_verkko	TUE_02	whatshap_stats	chr3
heterozygous_snvs	172703	both	phased_verkko	TUE_02	whatshap_stats	chr3
phased_snvs	172703	both	phased_verkko	TUE_02	whatshap_stats	chr3
phased_fraction	1	both	phased_verkko	TUE_02	whatshap_stats	chr3
phased_snvs_fraction	1	both	phased_verkko	TUE_02	whatshap_stats	chr3
block_n50	201095385	both	phased_verkko	TUE_02	whatshap_stats	chr3
variants	331461	both	phased_verkko	TUE_02	whatshap_stats	chr4
phased	223982	both	phased_verkko	TUE_02	whatshap_stats	chr4
unphased	3138	both	phased_verkko	TUE_02	whatshap_stats	chr4
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr4
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr4
variant_per_block_median	223982	both	phased_verkko	TUE_02	whatshap_stats	chr4
variant_per_block_avg	223982	both	phased_verkko	TUE_02	whatshap_stats	chr4
variant_per_block_min	223982	both	phased_verkko	TUE_02	whatshap_stats	chr4
variant_per_block_max	223982	both	phased_verkko	TUE_02	whatshap_stats	chr4
variant_per_block_sum	223982	both	phased_verkko	TUE_02	whatshap_stats	chr4
bp_per_block_median	193487794	both	phased_verkko	TUE_02	whatshap_stats	chr4
bp_per_block_avg	193487794	both	phased_verkko	TUE_02	whatshap_stats	chr4
bp_per_block_min	193487794	both	phased_verkko	TUE_02	whatshap_stats	chr4
bp_per_block_max	193487794	both	phased_verkko	TUE_02	whatshap_stats	chr4
bp_per_block_sum	193487794	both	phased_verkko	TUE_02	whatshap_stats	chr4
heterozygous_variants	227120	both	phased_verkko	TUE_02	whatshap_stats	chr4
heterozygous_snvs	191741	both	phased_verkko	TUE_02	whatshap_stats	chr4
phased_snvs	188860	both	phased_verkko	TUE_02	whatshap_stats	chr4
phased_fraction	0.9861835153222964	both	phased_verkko	TUE_02	whatshap_stats	chr4
phased_snvs_fraction	0.9849745229241528	both	phased_verkko	TUE_02	whatshap_stats	chr4
block_n50	193487794	both	phased_verkko	TUE_02	whatshap_stats	chr4
variants	274275	both	phased_verkko	TUE_02	whatshap_stats	chr5
phased	187540	both	phased_verkko	TUE_02	whatshap_stats	chr5
unphased	1	both	phased_verkko	TUE_02	whatshap_stats	chr5
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr5
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr5
variant_per_block_median	187540	both	phased_verkko	TUE_02	whatshap_stats	chr5
variant_per_block_avg	187540	both	phased_verkko	TUE_02	whatshap_stats	chr5
variant_per_block_min	187540	both	phased_verkko	TUE_02	whatshap_stats	chr5
variant_per_block_max	187540	both	phased_verkko	TUE_02	whatshap_stats	chr5
variant_per_block_sum	187540	both	phased_verkko	TUE_02	whatshap_stats	chr5
bp_per_block_median	182042449	both	phased_verkko	TUE_02	whatshap_stats	chr5
bp_per_block_avg	182042449	both	phased_verkko	TUE_02	whatshap_stats	chr5
bp_per_block_min	182042449	both	phased_verkko	TUE_02	whatshap_stats	chr5
bp_per_block_max	182042449	both	phased_verkko	TUE_02	whatshap_stats	chr5
bp_per_block_sum	182042449	both	phased_verkko	TUE_02	whatshap_stats	chr5
heterozygous_variants	187541	both	phased_verkko	TUE_02	whatshap_stats	chr5
heterozygous_snvs	156955	both	phased_verkko	TUE_02	whatshap_stats	chr5
phased_snvs	156954	both	phased_verkko	TUE_02	whatshap_stats	chr5
phased_fraction	0.999994667832634	both	phased_verkko	TUE_02	whatshap_stats	chr5
phased_snvs_fraction	0.9999936287470932	both	phased_verkko	TUE_02	whatshap_stats	chr5
block_n50	182042449	both	phased_verkko	TUE_02	whatshap_stats	chr5
variants	306228	both	phased_verkko	TUE_02	whatshap_stats	chr6
phased	208435	both	phased_verkko	TUE_02	whatshap_stats	chr6
unphased	629	both	phased_verkko	TUE_02	whatshap_stats	chr6
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr6
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr6
variant_per_block_median	208435	both	phased_verkko	TUE_02	whatshap_stats	chr6
variant_per_block_avg	208435	both	phased_verkko	TUE_02	whatshap_stats	chr6
variant_per_block_min	208435	both	phased_verkko	TUE_02	whatshap_stats	chr6
variant_per_block_max	208435	both	phased_verkko	TUE_02	whatshap_stats	chr6
variant_per_block_sum	208435	both	phased_verkko	TUE_02	whatshap_stats	chr6
bp_per_block_median	172115959	both	phased_verkko	TUE_02	whatshap_stats	chr6
bp_per_block_avg	172115959	both	phased_verkko	TUE_02	whatshap_stats	chr6
bp_per_block_min	172115959	both	phased_verkko	TUE_02	whatshap_stats	chr6
bp_per_block_max	172115959	both	phased_verkko	TUE_02	whatshap_stats	chr6
bp_per_block_sum	172115959	both	phased_verkko	TUE_02	whatshap_stats	chr6
heterozygous_variants	209064	both	phased_verkko	TUE_02	whatshap_stats	chr6
heterozygous_snvs	177497	both	phased_verkko	TUE_02	whatshap_stats	chr6
phased_snvs	176931	both	phased_verkko	TUE_02	whatshap_stats	chr6
phased_fraction	0.9969913519305094	both	phased_verkko	TUE_02	whatshap_stats	chr6
phased_snvs_fraction	0.9968112137106544	both	phased_verkko	TUE_02	whatshap_stats	chr6
block_n50	172115959	both	phased_verkko	TUE_02	whatshap_stats	chr6
variants	283044	both	phased_verkko	TUE_02	whatshap_stats	chr7
phased	188981	both	phased_verkko	TUE_02	whatshap_stats	chr7
unphased	21	both	phased_verkko	TUE_02	whatshap_stats	chr7
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr7
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr7
variant_per_block_median	188981	both	phased_verkko	TUE_02	whatshap_stats	chr7
variant_per_block_avg	188981	both	phased_verkko	TUE_02	whatshap_stats	chr7
variant_per_block_min	188981	both	phased_verkko	TUE_02	whatshap_stats	chr7
variant_per_block_max	188981	both	phased_verkko	TUE_02	whatshap_stats	chr7
variant_per_block_sum	188981	both	phased_verkko	TUE_02	whatshap_stats	chr7
bp_per_block_median	160562362	both	phased_verkko	TUE_02	whatshap_stats	chr7
bp_per_block_avg	160562362	both	phased_verkko	TUE_02	whatshap_stats	chr7
bp_per_block_min	160562362	both	phased_verkko	TUE_02	whatshap_stats	chr7
bp_per_block_max	160562362	both	phased_verkko	TUE_02	whatshap_stats	chr7
bp_per_block_sum	160562362	both	phased_verkko	TUE_02	whatshap_stats	chr7
heterozygous_variants	189002	both	phased_verkko	TUE_02	whatshap_stats	chr7
heterozygous_snvs	157479	both	phased_verkko	TUE_02	whatshap_stats	chr7
phased_snvs	157461	both	phased_verkko	TUE_02	whatshap_stats	chr7
phased_fraction	0.9998888900646554	both	phased_verkko	TUE_02	whatshap_stats	chr7
phased_snvs_fraction	0.999885699045587	both	phased_verkko	TUE_02	whatshap_stats	chr7
block_n50	160562362	both	phased_verkko	TUE_02	whatshap_stats	chr7
variants	130196	both	phased_verkko	TUE_02	whatshap_stats	chrX
phased	130171	both	phased_verkko	TUE_02	whatshap_stats	chrX
unphased	25	both	phased_verkko	TUE_02	whatshap_stats	chrX
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chrX
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chrX
variant_per_block_median	130171	both	phased_verkko	TUE_02	whatshap_stats	chrX
variant_per_block_avg	130171	both	phased_verkko	TUE_02	whatshap_stats	chrX
variant_per_block_min	130171	both	phased_verkko	TUE_02	whatshap_stats	chrX
variant_per_block_max	130171	both	phased_verkko	TUE_02	whatshap_stats	chrX
variant_per_block_sum	130171	both	phased_verkko	TUE_02	whatshap_stats	chrX
bp_per_block_median	154251204	both	phased_verkko	TUE_02	whatshap_stats	chrX
bp_per_block_avg	154251204	both	phased_verkko	TUE_02	whatshap_stats	chrX
bp_per_block_min	154251204	both	phased_verkko	TUE_02	whatshap_stats	chrX
bp_per_block_max	154251204	both	phased_verkko	TUE_02	whatshap_stats	chrX
bp_per_block_sum	154251204	both	phased_verkko	TUE_02	whatshap_stats	chrX
heterozygous_variants	130196	both	phased_verkko	TUE_02	whatshap_stats	chrX
heterozygous_snvs	100296	both	phased_verkko	TUE_02	whatshap_stats	chrX
phased_snvs	100289	both	phased_verkko	TUE_02	whatshap_stats	chrX
phased_fraction	0.9998079818120372	both	phased_verkko	TUE_02	whatshap_stats	chrX
phased_snvs_fraction	0.999930206588498	both	phased_verkko	TUE_02	whatshap_stats	chrX
block_n50	154251204	both	phased_verkko	TUE_02	whatshap_stats	chrX
variants	233839	both	phased_verkko	TUE_02	whatshap_stats	chr9
phased	157561	both	phased_verkko	TUE_02	whatshap_stats	chr9
unphased	3794	both	phased_verkko	TUE_02	whatshap_stats	chr9
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr9
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr9
variant_per_block_median	157561	both	phased_verkko	TUE_02	whatshap_stats	chr9
variant_per_block_avg	157561	both	phased_verkko	TUE_02	whatshap_stats	chr9
variant_per_block_min	157561	both	phased_verkko	TUE_02	whatshap_stats	chr9
variant_per_block_max	157561	both	phased_verkko	TUE_02	whatshap_stats	chr9
variant_per_block_sum	157561	both	phased_verkko	TUE_02	whatshap_stats	chr9
bp_per_block_median	150593444	both	phased_verkko	TUE_02	whatshap_stats	chr9
bp_per_block_avg	150593444	both	phased_verkko	TUE_02	whatshap_stats	chr9
bp_per_block_min	150593444	both	phased_verkko	TUE_02	whatshap_stats	chr9
bp_per_block_max	150593444	both	phased_verkko	TUE_02	whatshap_stats	chr9
bp_per_block_sum	150593444	both	phased_verkko	TUE_02	whatshap_stats	chr9
heterozygous_variants	161355	both	phased_verkko	TUE_02	whatshap_stats	chr9
heterozygous_snvs	129202	both	phased_verkko	TUE_02	whatshap_stats	chr9
phased_snvs	126038	both	phased_verkko	TUE_02	whatshap_stats	chr9
phased_fraction	0.9764866288618264	both	phased_verkko	TUE_02	whatshap_stats	chr9
phased_snvs_fraction	0.975511214996672	both	phased_verkko	TUE_02	whatshap_stats	chr9
block_n50	150593444	both	phased_verkko	TUE_02	whatshap_stats	chr9
variants	239157	both	phased_verkko	TUE_02	whatshap_stats	chr8
phased	151238	both	phased_verkko	TUE_02	whatshap_stats	chr8
unphased	1376	both	phased_verkko	TUE_02	whatshap_stats	chr8
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr8
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr8
variant_per_block_median	151238	both	phased_verkko	TUE_02	whatshap_stats	chr8
variant_per_block_avg	151238	both	phased_verkko	TUE_02	whatshap_stats	chr8
variant_per_block_min	151238	both	phased_verkko	TUE_02	whatshap_stats	chr8
variant_per_block_max	151238	both	phased_verkko	TUE_02	whatshap_stats	chr8
variant_per_block_sum	151238	both	phased_verkko	TUE_02	whatshap_stats	chr8
bp_per_block_median	146242694	both	phased_verkko	TUE_02	whatshap_stats	chr8
bp_per_block_avg	146242694	both	phased_verkko	TUE_02	whatshap_stats	chr8
bp_per_block_min	146242694	both	phased_verkko	TUE_02	whatshap_stats	chr8
bp_per_block_max	146242694	both	phased_verkko	TUE_02	whatshap_stats	chr8
bp_per_block_sum	146242694	both	phased_verkko	TUE_02	whatshap_stats	chr8
heterozygous_variants	152614	both	phased_verkko	TUE_02	whatshap_stats	chr8
heterozygous_snvs	128578	both	phased_verkko	TUE_02	whatshap_stats	chr8
phased_snvs	127299	both	phased_verkko	TUE_02	whatshap_stats	chr8
phased_fraction	0.990983789167442	both	phased_verkko	TUE_02	whatshap_stats	chr8
phased_snvs_fraction	0.990052730638212	both	phased_verkko	TUE_02	whatshap_stats	chr8
block_n50	146242694	both	phased_verkko	TUE_02	whatshap_stats	chr8
variants	278345	both	phased_verkko	TUE_02	whatshap_stats	chr11
phased	193363	both	phased_verkko	TUE_02	whatshap_stats	chr11
unphased	465	both	phased_verkko	TUE_02	whatshap_stats	chr11
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr11
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr11
variant_per_block_median	193363	both	phased_verkko	TUE_02	whatshap_stats	chr11
variant_per_block_avg	193363	both	phased_verkko	TUE_02	whatshap_stats	chr11
variant_per_block_min	193363	both	phased_verkko	TUE_02	whatshap_stats	chr11
variant_per_block_max	193363	both	phased_verkko	TUE_02	whatshap_stats	chr11
variant_per_block_sum	193363	both	phased_verkko	TUE_02	whatshap_stats	chr11
bp_per_block_median	135123648	both	phased_verkko	TUE_02	whatshap_stats	chr11
bp_per_block_avg	135123648	both	phased_verkko	TUE_02	whatshap_stats	chr11
bp_per_block_min	135123648	both	phased_verkko	TUE_02	whatshap_stats	chr11
bp_per_block_max	135123648	both	phased_verkko	TUE_02	whatshap_stats	chr11
bp_per_block_sum	135123648	both	phased_verkko	TUE_02	whatshap_stats	chr11
heterozygous_variants	193828	both	phased_verkko	TUE_02	whatshap_stats	chr11
heterozygous_snvs	169140	both	phased_verkko	TUE_02	whatshap_stats	chr11
phased_snvs	168685	both	phased_verkko	TUE_02	whatshap_stats	chr11
phased_fraction	0.997600965804734	both	phased_verkko	TUE_02	whatshap_stats	chr11
phased_snvs_fraction	0.9973099207756888	both	phased_verkko	TUE_02	whatshap_stats	chr11
block_n50	135123648	both	phased_verkko	TUE_02	whatshap_stats	chr11
variants	221034	both	phased_verkko	TUE_02	whatshap_stats	chr10
phased	150704	both	phased_verkko	TUE_02	whatshap_stats	chr10
unphased	717	both	phased_verkko	TUE_02	whatshap_stats	chr10
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr10
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr10
variant_per_block_median	150704	both	phased_verkko	TUE_02	whatshap_stats	chr10
variant_per_block_avg	150704	both	phased_verkko	TUE_02	whatshap_stats	chr10
variant_per_block_min	150704	both	phased_verkko	TUE_02	whatshap_stats	chr10
variant_per_block_max	150704	both	phased_verkko	TUE_02	whatshap_stats	chr10
variant_per_block_sum	150704	both	phased_verkko	TUE_02	whatshap_stats	chr10
bp_per_block_median	134702086	both	phased_verkko	TUE_02	whatshap_stats	chr10
bp_per_block_avg	134702086	both	phased_verkko	TUE_02	whatshap_stats	chr10
bp_per_block_min	134702086	both	phased_verkko	TUE_02	whatshap_stats	chr10
bp_per_block_max	134702086	both	phased_verkko	TUE_02	whatshap_stats	chr10
bp_per_block_sum	134702086	both	phased_verkko	TUE_02	whatshap_stats	chr10
heterozygous_variants	151421	both	phased_verkko	TUE_02	whatshap_stats	chr10
heterozygous_snvs	125160	both	phased_verkko	TUE_02	whatshap_stats	chr10
phased_snvs	124522	both	phased_verkko	TUE_02	whatshap_stats	chr10
phased_fraction	0.9952648575825016	both	phased_verkko	TUE_02	whatshap_stats	chr10
phased_snvs_fraction	0.9949025247682964	both	phased_verkko	TUE_02	whatshap_stats	chr10
block_n50	134702086	both	phased_verkko	TUE_02	whatshap_stats	chr10
variants	205379	both	phased_verkko	TUE_02	whatshap_stats	chr12
phased	138400	both	phased_verkko	TUE_02	whatshap_stats	chr12
unphased	0	both	phased_verkko	TUE_02	whatshap_stats	chr12
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr12
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr12
variant_per_block_median	138400	both	phased_verkko	TUE_02	whatshap_stats	chr12
variant_per_block_avg	138400	both	phased_verkko	TUE_02	whatshap_stats	chr12
variant_per_block_min	138400	both	phased_verkko	TUE_02	whatshap_stats	chr12
variant_per_block_max	138400	both	phased_verkko	TUE_02	whatshap_stats	chr12
variant_per_block_sum	138400	both	phased_verkko	TUE_02	whatshap_stats	chr12
bp_per_block_median	133319536	both	phased_verkko	TUE_02	whatshap_stats	chr12
bp_per_block_avg	133319536	both	phased_verkko	TUE_02	whatshap_stats	chr12
bp_per_block_min	133319536	both	phased_verkko	TUE_02	whatshap_stats	chr12
bp_per_block_max	133319536	both	phased_verkko	TUE_02	whatshap_stats	chr12
bp_per_block_sum	133319536	both	phased_verkko	TUE_02	whatshap_stats	chr12
heterozygous_variants	138400	both	phased_verkko	TUE_02	whatshap_stats	chr12
heterozygous_snvs	113681	both	phased_verkko	TUE_02	whatshap_stats	chr12
phased_snvs	113681	both	phased_verkko	TUE_02	whatshap_stats	chr12
phased_fraction	1	both	phased_verkko	TUE_02	whatshap_stats	chr12
phased_snvs_fraction	1	both	phased_verkko	TUE_02	whatshap_stats	chr12
block_n50	133319536	both	phased_verkko	TUE_02	whatshap_stats	chr12
variants	165706	both	phased_verkko	TUE_02	whatshap_stats	chr13
phased	110104	both	phased_verkko	TUE_02	whatshap_stats	chr13
unphased	367	both	phased_verkko	TUE_02	whatshap_stats	chr13
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr13
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr13
variant_per_block_median	110104	both	phased_verkko	TUE_02	whatshap_stats	chr13
variant_per_block_avg	110104	both	phased_verkko	TUE_02	whatshap_stats	chr13
variant_per_block_min	110104	both	phased_verkko	TUE_02	whatshap_stats	chr13
variant_per_block_max	110104	both	phased_verkko	TUE_02	whatshap_stats	chr13
variant_per_block_sum	110104	both	phased_verkko	TUE_02	whatshap_stats	chr13
bp_per_block_median	109443313	both	phased_verkko	TUE_02	whatshap_stats	chr13
bp_per_block_avg	109443313	both	phased_verkko	TUE_02	whatshap_stats	chr13
bp_per_block_min	109443313	both	phased_verkko	TUE_02	whatshap_stats	chr13
bp_per_block_max	109443313	both	phased_verkko	TUE_02	whatshap_stats	chr13
bp_per_block_sum	109443313	both	phased_verkko	TUE_02	whatshap_stats	chr13
heterozygous_variants	110471	both	phased_verkko	TUE_02	whatshap_stats	chr13
heterozygous_snvs	91151	both	phased_verkko	TUE_02	whatshap_stats	chr13
phased_snvs	90982	both	phased_verkko	TUE_02	whatshap_stats	chr13
phased_fraction	0.996677861158132	both	phased_verkko	TUE_02	whatshap_stats	chr13
phased_snvs_fraction	0.9981459336705027	both	phased_verkko	TUE_02	whatshap_stats	chr13
block_n50	109443313	both	phased_verkko	TUE_02	whatshap_stats	chr13
variants	223323	both	phased_verkko	TUE_02	whatshap_stats	chr14
phased	137430	both	phased_verkko	TUE_02	whatshap_stats	chr14
unphased	22723	both	phased_verkko	TUE_02	whatshap_stats	chr14
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr14
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr14
variant_per_block_median	137430	both	phased_verkko	TUE_02	whatshap_stats	chr14
variant_per_block_avg	137430	both	phased_verkko	TUE_02	whatshap_stats	chr14
variant_per_block_min	137430	both	phased_verkko	TUE_02	whatshap_stats	chr14
variant_per_block_max	137430	both	phased_verkko	TUE_02	whatshap_stats	chr14
variant_per_block_sum	137430	both	phased_verkko	TUE_02	whatshap_stats	chr14
bp_per_block_median	101156836	both	phased_verkko	TUE_02	whatshap_stats	chr14
bp_per_block_avg	101156836	both	phased_verkko	TUE_02	whatshap_stats	chr14
bp_per_block_min	101156836	both	phased_verkko	TUE_02	whatshap_stats	chr14
bp_per_block_max	101156836	both	phased_verkko	TUE_02	whatshap_stats	chr14
bp_per_block_sum	101156836	both	phased_verkko	TUE_02	whatshap_stats	chr14
heterozygous_variants	160153	both	phased_verkko	TUE_02	whatshap_stats	chr14
heterozygous_snvs	139318	both	phased_verkko	TUE_02	whatshap_stats	chr14
phased_snvs	118185	both	phased_verkko	TUE_02	whatshap_stats	chr14
phased_fraction	0.8581169256898091	both	phased_verkko	TUE_02	whatshap_stats	chr14
phased_snvs_fraction	0.8483110581547252	both	phased_verkko	TUE_02	whatshap_stats	chr14
block_n50	101156836	both	phased_verkko	TUE_02	whatshap_stats	chr14
variants	199932	both	phased_verkko	TUE_02	whatshap_stats	chr15
phased	138989	both	phased_verkko	TUE_02	whatshap_stats	chr15
unphased	14155	both	phased_verkko	TUE_02	whatshap_stats	chr15
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr15
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr15
variant_per_block_median	138989	both	phased_verkko	TUE_02	whatshap_stats	chr15
variant_per_block_avg	138989	both	phased_verkko	TUE_02	whatshap_stats	chr15
variant_per_block_min	138989	both	phased_verkko	TUE_02	whatshap_stats	chr15
variant_per_block_max	138989	both	phased_verkko	TUE_02	whatshap_stats	chr15
variant_per_block_sum	138989	both	phased_verkko	TUE_02	whatshap_stats	chr15
bp_per_block_median	99743372	both	phased_verkko	TUE_02	whatshap_stats	chr15
bp_per_block_avg	99743372	both	phased_verkko	TUE_02	whatshap_stats	chr15
bp_per_block_min	99743372	both	phased_verkko	TUE_02	whatshap_stats	chr15
bp_per_block_max	99743372	both	phased_verkko	TUE_02	whatshap_stats	chr15
bp_per_block_sum	99743372	both	phased_verkko	TUE_02	whatshap_stats	chr15
heterozygous_variants	153144	both	phased_verkko	TUE_02	whatshap_stats	chr15
heterozygous_snvs	130909	both	phased_verkko	TUE_02	whatshap_stats	chr15
phased_snvs	118135	both	phased_verkko	TUE_02	whatshap_stats	chr15
phased_fraction	0.9075706524578174	both	phased_verkko	TUE_02	whatshap_stats	chr15
phased_snvs_fraction	0.902420765569976	both	phased_verkko	TUE_02	whatshap_stats	chr15
block_n50	99743372	both	phased_verkko	TUE_02	whatshap_stats	chr15
variants	185465	both	phased_verkko	TUE_02	whatshap_stats	chr16
phased	132950	both	phased_verkko	TUE_02	whatshap_stats	chr16
unphased	1531	both	phased_verkko	TUE_02	whatshap_stats	chr16
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr16
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr16
variant_per_block_median	132950	both	phased_verkko	TUE_02	whatshap_stats	chr16
variant_per_block_avg	132950	both	phased_verkko	TUE_02	whatshap_stats	chr16
variant_per_block_min	132950	both	phased_verkko	TUE_02	whatshap_stats	chr16
variant_per_block_max	132950	both	phased_verkko	TUE_02	whatshap_stats	chr16
variant_per_block_sum	132950	both	phased_verkko	TUE_02	whatshap_stats	chr16
bp_per_block_median	96324206	both	phased_verkko	TUE_02	whatshap_stats	chr16
bp_per_block_avg	96324206	both	phased_verkko	TUE_02	whatshap_stats	chr16
bp_per_block_min	96324206	both	phased_verkko	TUE_02	whatshap_stats	chr16
bp_per_block_max	96324206	both	phased_verkko	TUE_02	whatshap_stats	chr16
bp_per_block_sum	96324206	both	phased_verkko	TUE_02	whatshap_stats	chr16
heterozygous_variants	134481	both	phased_verkko	TUE_02	whatshap_stats	chr16
heterozygous_snvs	115797	both	phased_verkko	TUE_02	whatshap_stats	chr16
phased_snvs	114409	both	phased_verkko	TUE_02	whatshap_stats	chr16
phased_fraction	0.9886154921513076	both	phased_verkko	TUE_02	whatshap_stats	chr16
phased_snvs_fraction	0.9880135063948116	both	phased_verkko	TUE_02	whatshap_stats	chr16
block_n50	96324206	both	phased_verkko	TUE_02	whatshap_stats	chr16
variants	147781	both	phased_verkko	TUE_02	whatshap_stats	chr17
phased	92627	both	phased_verkko	TUE_02	whatshap_stats	chr17
unphased	3	both	phased_verkko	TUE_02	whatshap_stats	chr17
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr17
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr17
variant_per_block_median	92627	both	phased_verkko	TUE_02	whatshap_stats	chr17
variant_per_block_avg	92627	both	phased_verkko	TUE_02	whatshap_stats	chr17
variant_per_block_min	92627	both	phased_verkko	TUE_02	whatshap_stats	chr17
variant_per_block_max	92627	both	phased_verkko	TUE_02	whatshap_stats	chr17
variant_per_block_sum	92627	both	phased_verkko	TUE_02	whatshap_stats	chr17
bp_per_block_median	84235151	both	phased_verkko	TUE_02	whatshap_stats	chr17
bp_per_block_avg	84235151	both	phased_verkko	TUE_02	whatshap_stats	chr17
bp_per_block_min	84235151	both	phased_verkko	TUE_02	whatshap_stats	chr17
bp_per_block_max	84235151	both	phased_verkko	TUE_02	whatshap_stats	chr17
bp_per_block_sum	84235151	both	phased_verkko	TUE_02	whatshap_stats	chr17
heterozygous_variants	92630	both	phased_verkko	TUE_02	whatshap_stats	chr17
heterozygous_snvs	75982	both	phased_verkko	TUE_02	whatshap_stats	chr17
phased_snvs	75981	both	phased_verkko	TUE_02	whatshap_stats	chr17
phased_fraction	0.999967613084314	both	phased_verkko	TUE_02	whatshap_stats	chr17
phased_snvs_fraction	0.9999868389881814	both	phased_verkko	TUE_02	whatshap_stats	chr17
block_n50	84235151	both	phased_verkko	TUE_02	whatshap_stats	chr17
variants	137462	both	phased_verkko	TUE_02	whatshap_stats	chr18
phased	96315	both	phased_verkko	TUE_02	whatshap_stats	chr18
unphased	361	both	phased_verkko	TUE_02	whatshap_stats	chr18
singletons	0	both	phased_verkko	TUE_02	whatshap_stats	chr18
blocks	1	both	phased_verkko	TUE_02	whatshap_stats	chr18
variant_per_block_median	96315	both	phased_verkko	TUE_02	whatshap_stats	chr18
variant_per_block_avg	96315	both	phased_verkko	TUE_02	whatshap_stats	chr18
variant_per_block_min	96315	both	phased_verkko	TUE_02	whatshap_stats	chr18
variant_per_block_max	96315	both	phased_verkko	TUE_02	whatshap_stats	chr18
variant_per_block_sum	96315	both	phased_verkko	TUE_02	whatshap_stats	chr18
bp_per_block_median	80375332	both	phased_verkko	TUE_02	whatshap_stats	chr18
bp_per_block_avg	80375332	both	phased_verkko	TUE_02	whatshap_stats	chr18
bp_per_block_min	80375332	both	phased_verkko	TUE_02	whatshap_stats	chr18
bp_per_block_max	80375332	both	phased_verkko	TUE_02	whatshap_stats	chr18
bp_per_block_sum	80375332	both	phased_verkko	TUE_02	whatshap_stats	chr18
heterozygous_variants	96676	both	phased_verkko	TUE_02	whatshap_stats	chr18
heterozygous_snvs	82471	both	phased_verkko	TUE_02	whatshap_stats	chr18
phased_snvs	82133	both	phased_verkko	TUE_02	whatshap_stats	chr18
phased_fraction	0.996265877777318	both	phased_verkko	TUE_02	whatshap_stats	chr18
