metric	value	haplotype	asm_method	asm_name	source	chromosome
largestblock_switches	1666	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr1
largestblock_switch_rate	0.05213092183490832	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr1
largestblock_switchflip_rate	0.04124162963890106	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr1
largestblock_hamming	15698	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr1
largestblock_hamming_rate	0.4911918395444163	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr1
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr1
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr1
het_variants0	134783	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr1
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr1
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
covered_variants	21543	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
all_assessed_pairs	21542	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
all_switches	1117	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
all_switch_rate	0.05185219571070467	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
all_switchflip_rate	0.04163958778200724	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
blockwise_hamming	9923	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
blockwise_hamming_rate	0.460613656408114	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
largestblock_assessed_pairs	21542	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
largestblock_switches	1117	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
largestblock_switch_rate	0.05185219571070467	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
largestblock_switchflip_rate	0.04163958778200724	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
largestblock_hamming	9923	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
largestblock_hamming_rate	0.460613656408114	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
het_variants0	74876	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr10
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
covered_variants	19067	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
all_assessed_pairs	19066	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
all_switches	1046	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
all_switch_rate	0.05486205811392006	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
all_switchflip_rate	0.04358544005035141	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
blockwise_hamming	9308	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
blockwise_hamming_rate	0.48817328368385166	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
largestblock_assessed_pairs	19066	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
largestblock_switches	1046	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
largestblock_switch_rate	0.05486205811392006	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
largestblock_switchflip_rate	0.04358544005035141	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
largestblock_hamming	9308	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
largestblock_hamming_rate	0.48817328368385166	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
het_variants0	69921	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr11
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
covered_variants	18303	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
all_assessed_pairs	18302	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
all_switches	1019	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
all_switch_rate	0.05567697519396787	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
all_switchflip_rate	0.04387498634029067	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
blockwise_hamming	8519	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
blockwise_hamming_rate	0.4654428235808337	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
largestblock_assessed_pairs	18302	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
largestblock_switches	1019	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
largestblock_switch_rate	0.05567697519396787	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
largestblock_switchflip_rate	0.04387498634029067	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
largestblock_hamming	8519	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
largestblock_hamming_rate	0.4654428235808337	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
het_variants0	69193	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr12
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
covered_variants	14924	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
all_assessed_pairs	14923	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
all_switches	724	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
all_switch_rate	0.04851571399852576	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
all_switchflip_rate	0.03792803055685854	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
blockwise_hamming	7047	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
blockwise_hamming_rate	0.4721924417046368	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
largestblock_assessed_pairs	14923	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
largestblock_switches	724	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
largestblock_switch_rate	0.04851571399852576	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
largestblock_switchflip_rate	0.03792803055685854	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
largestblock_hamming	7047	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
largestblock_hamming_rate	0.4721924417046368	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
het_variants0	54927	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr13
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
covered_variants	13319	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
all_assessed_pairs	13318	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
all_switches	698	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
all_switch_rate	0.05241027181258447	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
all_switchflip_rate	0.0418981829103469	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
blockwise_hamming	6179	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
blockwise_hamming_rate	0.4639237179968466	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
largestblock_assessed_pairs	13318	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
largestblock_switches	698	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
largestblock_switch_rate	0.05241027181258447	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
largestblock_switchflip_rate	0.0418981829103469	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
largestblock_hamming	6179	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
largestblock_hamming_rate	0.4639237179968466	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
het_variants0	80825	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr14
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
covered_variants	12164	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
all_assessed_pairs	12163	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
all_switches	697	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
all_switch_rate	0.05730494121516073	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
all_switchflip_rate	0.04357477595987832	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
blockwise_hamming	5933	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
blockwise_hamming_rate	0.4877507398881947	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
largestblock_assessed_pairs	12163	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
largestblock_switches	697	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
largestblock_switch_rate	0.05730494121516073	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
largestblock_switchflip_rate	0.04357477595987832	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
largestblock_hamming	5933	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
largestblock_hamming_rate	0.4877507398881947	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
het_variants0	72848	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr15
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
covered_variants	13069	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
all_assessed_pairs	13068	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
all_switches	785	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
all_switch_rate	0.06007040097949188	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
all_switchflip_rate	0.04843893480257116	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
blockwise_hamming	5983	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
blockwise_hamming_rate	0.4578009028999924	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
largestblock_assessed_pairs	13068	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
largestblock_switches	785	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
largestblock_switch_rate	0.06007040097949188	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
largestblock_switchflip_rate	0.04843893480257116	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
largestblock_hamming	5983	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
largestblock_hamming_rate	0.4578009028999924	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
het_variants0	56511	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr16
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
covered_variants	11835	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
all_assessed_pairs	11834	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
all_switches	709	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
all_switch_rate	0.05991211762717594	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
all_switchflip_rate	0.04791279364542843	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
blockwise_hamming	5051	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
blockwise_hamming_rate	0.4267849598648078	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
largestblock_assessed_pairs	11834	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
largestblock_switches	709	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
largestblock_switch_rate	0.05991211762717594	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
largestblock_switchflip_rate	0.04791279364542843	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
largestblock_hamming	5051	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
largestblock_hamming_rate	0.4267849598648078	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
het_variants0	44530	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr17
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
covered_variants	10699	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
all_assessed_pairs	10698	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
all_switches	698	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
all_switch_rate	0.06524584034398953	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
all_switchflip_rate	0.05178538044494298	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
blockwise_hamming	4977	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
blockwise_hamming_rate	0.46518366202448824	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
largestblock_assessed_pairs	10698	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
largestblock_switches	698	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
largestblock_switch_rate	0.06524584034398953	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
largestblock_switchflip_rate	0.05178538044494298	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
largestblock_hamming	4977	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
largestblock_hamming_rate	0.46518366202448824	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
het_variants0	41048	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr18
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
covered_variants	7267	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
all_assessed_pairs	7266	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
all_switches	620	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
all_switch_rate	0.0853289292595651	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
all_switchflip_rate	0.06578585191301954	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
blockwise_hamming	3591	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
blockwise_hamming_rate	0.4941516444199807	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
largestblock_assessed_pairs	7266	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
largestblock_switches	620	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
largestblock_switch_rate	0.0853289292595651	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
largestblock_switchflip_rate	0.06578585191301954	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
largestblock_hamming	3591	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
largestblock_hamming_rate	0.4941516444199807	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
het_variants0	36191	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr19
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
covered_variants	33628	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
all_assessed_pairs	33627	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
all_switches	1743	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
all_switch_rate	0.0518333482023374	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
all_switchflip_rate	0.04133583132601778	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
blockwise_hamming	16810	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
blockwise_hamming_rate	0.49988105150469847	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
largestblock_assessed_pairs	33627	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
largestblock_switches	1743	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
largestblock_switch_rate	0.0518333482023374	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
largestblock_switchflip_rate	0.04133583132601778	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
largestblock_hamming	16810	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
largestblock_hamming_rate	0.49988105150469847	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
het_variants0	112082	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr2
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
covered_variants	8709	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
all_assessed_pairs	8708	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
all_switches	572	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
all_switch_rate	0.06568672485071199	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
all_switchflip_rate	0.05293982544786403	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
blockwise_hamming	4150	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
blockwise_hamming_rate	0.4765185440349064	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
largestblock_assessed_pairs	8708	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
largestblock_switches	572	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
largestblock_switch_rate	0.06568672485071199	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
largestblock_switchflip_rate	0.05293982544786403	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
largestblock_hamming	4150	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
largestblock_hamming_rate	0.4765185440349064	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
het_variants0	40752	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr20
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
covered_variants	6184	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
all_assessed_pairs	6183	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
all_switches	328	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
all_switch_rate	0.05304868186964257	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
all_switchflip_rate	0.04188905062267507	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
blockwise_hamming	2980	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
blockwise_hamming_rate	0.481888745148771	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
largestblock_assessed_pairs	6183	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
largestblock_switches	328	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
largestblock_switch_rate	0.05304868186964257	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
largestblock_switchflip_rate	0.04188905062267507	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
largestblock_hamming	2980	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
largestblock_hamming_rate	0.481888745148771	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
het_variants0	30068	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr21
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
covered_variants	7486	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
all_assessed_pairs	7485	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
all_switches	419	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
all_switch_rate	0.05597862391449566	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
all_switchflip_rate	0.04435537742150968	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
blockwise_hamming	3679	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
blockwise_hamming_rate	0.4914507079882447	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
largestblock_assessed_pairs	7485	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
largestblock_switches	419	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
largestblock_switch_rate	0.05597862391449566	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
largestblock_switchflip_rate	0.04435537742150968	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
largestblock_hamming	3679	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
largestblock_hamming_rate	0.4914507079882447	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
largestblock_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
het_variants0	48152	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
only_snvs	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr22
intersection_blocks	1	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
covered_variants	26595	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
all_assessed_pairs	26594	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
all_switches	1417	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
all_switch_rate	0.05328269534481462	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
all_switchflip_rate	0.04218996766187861	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
blockwise_hamming	12858	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
blockwise_hamming_rate	0.4834743372814439	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
blockwise_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
blockwise_diff_genotypes_rate	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
largestblock_assessed_pairs	26594	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
largestblock_switches	1417	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
largestblock_switch_rate	0.05328269534481462	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
largestblock_switchflip_rate	0.04218996766187861	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
largestblock_hamming	12858	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
largestblock_hamming_rate	0.4834743372814439	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
largestblock_diff_genotypes	0	both	phased_verkko	TUE_02_05UL	whatshap_compare	chr3
