sample	method	haplotype	contig	switch_position	from_type	to_type	from_kmer_count	to_kmer_count	from_block_length	to_block_length	chr	ref_position	strand
T2T00	verkko_porec	haplotype2	haplotype2-0000068	25405635	maternal	paternal	19	7	52610	112974	chr4	27417225.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	39653994	paternal	maternal	5	6	45601	18998	chr4	41656598.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	45841562	maternal	paternal	8	5	150985	110065	chr4	47840264.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	45965613	paternal	maternal	5	336	110065	365931	chr4	47964237.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	50590384	maternal	paternal	20	5	31974	452	chr4	52586091.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	50593156	paternal	maternal	5	14	452	27095	chr4	52588862.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	51501328	maternal	paternal	24	17	73245	58667	chr4	53496461.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	51608282	paternal	maternal	17	21	58667	48757	chr4	53603347.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	59559778	maternal	paternal	50	6	238516	1889	chr4	61549829.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	59579458	paternal	maternal	6	336	1889	489858	chr4	61569496.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	89454389	maternal	paternal	245	9	521138	92231	chr4	91425587.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	89573807	paternal	maternal	9	7	92231	48559	chr4	91544930.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000068	154013435	paternal	maternal	7	152	92549	322526	chr4	155943919.0	+
T2T00	verkko_porec	haplotype2	haplotype2-0000069	50880609	maternal	paternal	10	5	6585	3367	chr16	45353417.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000069	50884707	paternal	maternal	5	10	3367	6585	chr16	45346084.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000069	72799624	maternal	paternal	5	5	101179	19242	chr16	23366453.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000069	72822536	paternal	maternal	5	16	19242	27753	chr16	23334955.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000069	72853588	maternal	paternal	16	5	27753	46985	chr16	23284552.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	26823348	paternal	maternal	28	6	51637	8917	chr9	109556601.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	30812187	maternal	paternal	5	6	14577	34194	chr9	105541313.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	41675755	paternal	maternal	14	5	304678	46752	chr9	94662013.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	44209555	maternal	paternal	7	11	106166	21582	chr9	92152651.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	89942975	paternal	maternal	21	6	59797	4233	chr9	46423239.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	89951596	maternal	paternal	6	13	4233	48421	chr9	46370414.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	90015392	paternal	maternal	13	9	48421	18311	chr9	46336718.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	90058257	maternal	paternal	9	27	18311	112556	chr9	46199568.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	90179710	paternal	maternal	27	8	112556	11627	chr9	46179038.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	90339017	paternal	maternal	17	8	46032	5955	chr9	46025358.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	98799074	paternal	maternal	27	5	17239	48576	chr9	37520199.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	102556818	maternal	paternal	6	277	19489	243358	chr9	33566520.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	108526402	paternal	maternal	5	6	184040	63452	chr9	27775152.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	108612828	maternal	paternal	6	128	63452	138078	chr9	27614053.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	109349170	paternal	maternal	135	5	338745	7089	chr9	27008523.0	-
T2T00	verkko_porec	haplotype2	haplotype2-0000071	109374228	maternal	paternal	5	17	7089	75246	chr9	26915281.0	-
