contig	color
contig-0001720	#00A880	chr10
contig-0001721	#00A880	chr10
contig-0001722	#00A880	chr10
contig-0001723	#D57533	chr13
contig-0001724	#D57533	chr13
contig-0001725	#D57533	chr13
contig-0001726	#D57533	chr13
contig-0001727	#D57533	chr13
contig-0001728	#D57533	chr13
contig-0001729	#56B4E9	chr2
contig-0001730	#56B4E9	chr2
contig-0001731	#56B4E9	chr2
contig-0001732	#56B4E9	chr2
contig-0001733	#56B4E9	chr2
contig-0001734	#E6B847	chr15
contig-0001735	#0072B2	chr5
contig-0001736	#0072B2	chr5
contig-0001737	#0072B2	chr5
contig-0001738	#0072B2	chr5
contig-0001739	#0072B2	chr5
contig-0001740	#D55E00	chr6
contig-0001741	#D55E00	chr6
contig-0001742	#D55E00	chr6
contig-0001743	#56B4E9	chr2
contig-0001744	#56B4E9	chr2
contig-0001745	#56B4E9	chr2
contig-0001746	#56B4E9	chr2
contig-0001747	#56B4E9	chr2
contig-0001748	#D58C66	chr20
contig-0001749	#D58C66	chr20
contig-0001750	#D58C66	chr20
contig-0001751	#D58C66	chr20
contig-0001752	#1A7FBA	chr12
contig-0001753	#1A7FBA	chr12
contig-0001754	#1A7FBA	chr12
contig-0001755	#D57533	chr13
contig-0001756	#808080	chr21
contig-0001757	#00A880	chr10
contig-0001758	#00A880	chr10
contig-0001759	#00A880	chr10
contig-0001760	#00A880	chr10
contig-0001761	#00A880	chr10
contig-0001762	#1A7FBA	chr12
contig-0001763	#1A7FBA	chr12
contig-0001764	#1A7FBA	chr12
contig-0001765	#009E73	chr3
contig-0001766	#009E73	chr3
contig-0001767	#009E73	chr3
contig-0001768	#009E73	chr3
contig-0001769	#00B28C	chr17
contig-0001770	#00B28C	chr17
contig-0001771	#00B28C	chr17
contig-0001772	#00B28C	chr17
contig-0001773	#00B28C	chr17
contig-0001774	#E6AB23	chr8
contig-0001775	#5699E9	chr9
contig-0001776	#E6AB23	chr8
contig-0001777	#E6AB23	chr8
contig-0001778	#E6AB23	chr8
contig-0001779	#00A880	chr10
contig-0001780	#00A880	chr10
contig-0001781	#00A880	chr10
contig-0001782	#00A880	chr10
contig-0001783	#00A880	chr10
contig-0001784	#009E73	chr3
contig-0001786	#009E73	chr3
contig-0001787	#009E73	chr3
contig-0001788	#009E73	chr3
contig-0001789	#009E73	chr3
contig-0001790	#D55E00	chr6
contig-0001791	#D55E00	chr6
contig-0001792	#D55E00	chr6
contig-0001793	#D55E00	chr6
contig-0001794	#D55E00	chr6
contig-0001795	#D57533	chr13
contig-0001797	#D57533	chr13
contig-0001798	#D57533	chr13
contig-0001799	#5699E9	chr9
contig-0001800	#5699E9	chr9
contig-0001801	#5699E9	chr9
contig-0001802	#D57533	chr13
contig-0001803	#E6AB23	chr8
contig-0001804	#E6AB23	chr8
contig-0001805	#E6AB23	chr8
contig-0001806	#009E73	chr3
contig-0001808	#009E73	chr3
contig-0001809	#009E73	chr3
contig-0001810	#009E73	chr3
contig-0001811	#009E73	chr3
contig-0001812	#009E73	chr3
contig-0001813	#D57533	chr13
contig-0001814	#D57533	chr13
contig-0001815	#D57533	chr13
contig-0001816	#D57533	chr13
contig-0001817	#D57533	chr13
contig-0001818	#D57533	chr13
contig-0001819	#009E73	chr3
contig-0001820	#009E73	chr3
contig-0001821	#009E73	chr3
contig-0001822	#009E73	chr3
contig-0001823	#009E73	chr3
contig-0001824	#D58C66	chr20
contig-0001825	#D58C66	chr20
contig-0001826	#D58C66	chr20
contig-0001827	#009E73	chr3
contig-0001828	#009E73	chr3
contig-0001829	#808080	chr21
contig-0001830	#009E73	chr3
contig-0001831	#009E73	chr3
contig-0001832	#009E73	chr3
contig-0001833	#E6B847	chr15
contig-0001834	#E6B847	chr15
contig-0001835	#E6B847	chr15
contig-0001836	#E6B847	chr15
contig-0001837	#E6B847	chr15
contig-0001838	#CC8DB3	chr11
contig-0001839	#CC8DB3	chr11
contig-0001840	#808080	chr21
contig-0001841	#009E73	chr3
contig-0001842	#009E73	chr3
contig-0001843	#D55E00	chr6
contig-0001844	#D55E00	chr6
contig-0001845	#D55E00	chr6
contig-0001846	#00B28C	chr17
contig-0001847	#00B28C	chr17
contig-0001848	#00B28C	chr17
contig-0001849	#CCA0BF	chr18
contig-0001850	#CCA0BF	chr18
contig-0001851	#1A7FBA	chr12
contig-0001852	#CCA0BF	chr18
contig-0001853	#00A880	chr10
contig-0001854	#00A880	chr10
contig-0001855	#00A880	chr10
contig-0001856	#00A880	chr10
contig-0001857	#00A880	chr10
contig-0001858	#E6AB23	chr8
contig-0001859	#E6AB23	chr8
contig-0001860	#E6AB23	chr8
contig-0001861	#E6AB23	chr8
contig-0001862	#1A7FBA	chr12
contig-0001863	#E6AB23	chr8
contig-0001864	#8C564B	chrY
contig-0001865	#8C564B	chrY
contig-0001866	#8C564B	chrY
contig-0001867	#8C564B	chrY
contig-0001868	#8C564B	chrY
contig-0001869	#56B4E9	chr2
contig-0001870	#D57533	chr13
contig-0001871	#56B4E9	chr2
contig-0001872	#56B4E9	chr2
contig-0001873	#56B4E9	chr2
contig-0001874	#1A7FBA	chr12
contig-0001875	#56B4E9	chr2
contig-0001876	#56B4E9	chr2
contig-0001877	#56B4E9	chr2
contig-0001878	#00B28C	chr17
contig-0001879	#00B28C	chr17
contig-0001880	#00B28C	chr17
contig-0001881	#0072B2	chr5
contig-0001882	#0072B2	chr5
contig-0001883	#1A7FBA	chr12
contig-0001884	#0072B2	chr5
contig-0001885	#D57533	chr13
contig-0001886	#CCA0BF	chr18
contig-0001887	#CCA0BF	chr18
contig-0001888	#CCA0BF	chr18
contig-0001889	#CCA0BF	chr18
contig-0001890	#CCA0BF	chr18
contig-0001891	#56B4E9	chr2
contig-0001892	#56B4E9	chr2
contig-0001893	#56B4E9	chr2
contig-0001894	#1A7FBA	chr12
contig-0001895	#009E73	chr3
contig-0001896	#009E73	chr3
contig-0001897	#009E73	chr3
contig-0001898	#009E73	chr3
contig-0001899	#009E73	chr3
contig-0001900	#00B28C	chr17
contig-0001901	#00B28C	chr17
contig-0001902	#00B28C	chr17
contig-0001903	#808080	chr21
contig-0001904	#D55E00	chr6
contig-0001905	#CCA0BF	chr18
contig-0001906	#009E73	chr3
contig-0001907	#009E73	chr3
contig-0001908	#009E73	chr3
contig-0001909	#338CC2	chr19
contig-0001910	#338CC2	chr19
contig-0001911	#338CC2	chr19
contig-0001912	#CC8DB3	chr11
contig-0001913	#CC8DB3	chr11
contig-0001914	#D55E00	chr6
contig-0001915	#CC8DB3	chr11
contig-0001916	#CC8DB3	chr11
contig-0001917	#CC8DB3	chr11
contig-0001918	#CC8DB3	chr11
contig-0001919	#E6AB23	chr8
contig-0001920	#E6AB23	chr8
contig-0001921	#E6AB23	chr8
contig-0001922	#737373	chr14
contig-0001923	#737373	chr14
contig-0001924	#737373	chr14
contig-0001925	#D55E00	chr6
contig-0001926	#737373	chr14
contig-0001927	#737373	chr14
contig-0001928	#56B4E9	chr2
contig-0001929	#56B4E9	chr2
contig-0001930	#56B4E9	chr2
contig-0001931	#666666	chr7
contig-0001932	#E69F00	chr1
contig-0001933	#E69F00	chr1
contig-0001934	#E69F00	chr1
contig-0001935	#56B4E9	chr2
contig-0001936	#D57533	chr13
contig-0001937	#56B4E9	chr2
contig-0001938	#56B4E9	chr2
contig-0001939	#56B4E9	chr2
contig-0001940	#56B4E9	chr2
contig-0001941	#56B4E9	chr2
contig-0001942	#56B4E9	chr2
contig-0001943	#56B4E9	chr2
contig-0001944	#E6AB23	chr8
contig-0001945	#E6AB23	chr8
contig-0001946	#E6AB23	chr8
contig-0001947	#E6C47F	chr22
contig-0001948	#E6AB23	chr8
contig-0001949	#E6AB23	chr8
contig-0001950	#666666	chr7
contig-0001951	#666666	chr7
contig-0001952	#666666	chr7
contig-0001953	#666666	chr7
contig-0001954	#666666	chr7
contig-0001955	#D55E00	chr6
contig-0001956	#D55E00	chr6
contig-0001957	#D55E00	chr6
contig-0001958	#E6C47F	chr22
contig-0001959	#E6B847	chr15
contig-0001960	#E6B847	chr15
contig-0001961	#E6B847	chr15
contig-0001962	#E6B847	chr15
contig-0001963	#E6B847	chr15
contig-0001964	#E6B847	chr15
contig-0001965	#D55E00	chr6
contig-0001966	#D55E00	chr6
contig-0001967	#D55E00	chr6
contig-0001968	#D55E00	chr6
contig-0001969	#E6C47F	chr22
contig-0001970	#D55E00	chr6
contig-0001971	#737373	chr14
contig-0001972	#737373	chr14
contig-0001973	#737373	chr14
contig-0001974	#0072B2	chr5
contig-0001975	#E6B847	chr15
contig-0001976	#00B28C	chr17
contig-0001977	#338CC2	chr19
contig-0001978	#338CC2	chr19
contig-0001979	#00B28C	chr17
contig-0001980	#D57533	chr13
contig-0001981	#56B4E9	chr2
contig-0001982	#D55E00	chr6
contig-0001983	#00B28C	chr17
contig-0001984	#00B28C	chr17
contig-0001985	#1A7FBA	chr12
contig-0001986	#1A7FBA	chr12
contig-0001987	#1A7FBA	chr12
contig-0001988	#1A7FBA	chr12
contig-0001989	#00A880	chr10
contig-0001990	#00A880	chr10
contig-0001991	#00A880	chr10
contig-0001992	#00A880	chr10
contig-0001993	#D55E00	chr6
contig-0001994	#00A880	chr10
contig-0001995	#737373	chr14
contig-0001996	#737373	chr14
contig-0001997	#737373	chr14
contig-0001998	#737373	chr14
contig-0001999	#737373	chr14
contig-0002000	#CC8DB3	chr11
contig-0002001	#CC8DB3	chr11
contig-0002002	#56B4E9	chr2
contig-0002003	#CC8DB3	chr11
contig-0002004	#CC79A7	chr4
contig-0002005	#CC79A7	chr4
contig-0002006	#CC79A7	chr4
contig-0002007	#CC79A7	chr4
contig-0002008	#CC79A7	chr4
contig-0002009	#1A7FBA	chr12
contig-0002010	#1A7FBA	chr12
contig-0002011	#1A7FBA	chr12
contig-0002012	#1A7FBA	chr12
contig-0002013	#56B4E9	chr2
contig-0002014	#1A7FBA	chr12
contig-0002015	#E6AB23	chr8
contig-0002016	#D55E00	chr6
contig-0002017	#D55E00	chr6
contig-0002018	#D55E00	chr6
contig-0002019	#00A880	chr10
contig-0002020	#00A880	chr10
contig-0002021	#00A880	chr10
contig-0002022	#56B4E9	chr2
contig-0002023	#56B4E9	chr2
contig-0002024	#56B4E9	chr2
contig-0002025	#56B4E9	chr2
contig-0002026	#56B4E9	chr2
contig-0002027	#56B4E9	chr2
contig-0002028	#56B4E9	chr2
contig-0002029	#56B4E9	chr2
contig-0002030	#56B4E9	chr2
contig-0002031	#009E73	chr3
contig-0002032	#009E73	chr3
contig-0002033	#009E73	chr3
contig-0002034	#009E73	chr3
contig-0002035	#56B4E9	chr2
contig-0002036	#56B4E9	chr2
contig-0002037	#D57533	chr13
contig-0002038	#D57533	chr13
contig-0002039	#5699E9	chr9
contig-0002040	#338CC2	chr19
contig-0002041	#338CC2	chr19
contig-0002042	#338CC2	chr19
contig-0002043	#E69F00	chr1
contig-0002044	#E69F00	chr1
contig-0002045	#56B4E9	chr2
contig-0002046	#E69F00	chr1
contig-0002047	#E69F00	chr1
contig-0002048	#E69F00	chr1
contig-0002049	#CC8DB3	chr11
contig-0002050	#CC8DB3	chr11
contig-0002051	#CC8DB3	chr11
contig-0002052	#1A7FBA	chr12
contig-0002053	#1A7FBA	chr12
contig-0002054	#D55E00	chr6
contig-0002055	#009E73	chr3
contig-0002056	#E69F00	chr1
contig-0002057	#E69F00	chr1
contig-0002058	#E69F00	chr1
contig-0002059	#E69F00	chr1
contig-0002060	#E69F00	chr1
contig-0002061	#0072B2	chr5
contig-0002062	#1A7FBA	chr12
contig-0002063	#567DE9	chr16
contig-0002064	#567DE9	chr16
contig-0002065	#567DE9	chr16
contig-0002066	#009E73	chr3
contig-0002067	#567DE9	chr16
contig-0002068	#567DE9	chr16
contig-0002069	#56B4E9	chr2
contig-0002070	#0072B2	chr5
contig-0002071	#0072B2	chr5
contig-0002072	#0072B2	chr5
contig-0002073	#737373	chr14
contig-0002074	#737373	chr14
contig-0002075	#737373	chr14
contig-0002076	#737373	chr14
contig-0002077	#009E73	chr3
contig-0002078	#737373	chr14
contig-0002079	#CCA0BF	chr18
contig-0002080	#1A7FBA	chr12
contig-0002081	#1A7FBA	chr12
contig-0002082	#1A7FBA	chr12
contig-0002083	#0072B2	chr5
contig-0002084	#0072B2	chr5
contig-0002085	#0072B2	chr5
contig-0002086	#666666	chr7
contig-0002087	#CC79A7	chr4
contig-0002088	#56B4E9	chr2
contig-0002089	#009E73	chr3
contig-0002090	#CC79A7	chr4
contig-0002091	#CC79A7	chr4
contig-0002092	#D55E00	chr6
contig-0002093	#D55E00	chr6
contig-0002094	#D55E00	chr6
contig-0002095	#56B4E9	chr2
contig-0002096	#56B4E9	chr2
contig-0002097	#56B4E9	chr2
contig-0002098	#56B4E9	chr2
contig-0002099	#56B4E9	chr2
contig-0002100	#009E73	chr3
contig-0002101	#E69F00	chr1
contig-0002102	#E69F00	chr1
contig-0002103	#00B28C	chr17
contig-0002104	#00B28C	chr17
contig-0002105	#00B28C	chr17
contig-0002106	#0072B2	chr5
contig-0002107	#0072B2	chr5
contig-0002108	#0072B2	chr5
contig-0002109	#56B4E9	chr2
contig-0002110	#00B28C	chr17
contig-0002111	#56B4E9	chr2
contig-0002112	#56B4E9	chr2
contig-0002113	#56B4E9	chr2
contig-0002114	#56B4E9	chr2
contig-0002115	#009E73	chr3
contig-0002116	#009E73	chr3
contig-0002117	#009E73	chr3
contig-0002118	#CC79A7	chr4
contig-0002119	#CC79A7	chr4
contig-0002120	#CC79A7	chr4
contig-0002121	#00B28C	chr17
contig-0002122	#CC79A7	chr4
contig-0002123	#CC79A7	chr4
contig-0002124	#8C564B	chrY
contig-0002125	#8C564B	chrY
contig-0002126	#1A7FBA	chr12
contig-0002127	#1A7FBA	chr12
contig-0002128	#CC8DB3	chr11
contig-0002129	#CC8DB3	chr11
contig-0002130	#CC8DB3	chr11
contig-0002131	#00B28C	chr17
contig-0002132	#CC8DB3	chr11
contig-0002133	#CC8DB3	chr11
contig-0002134	#567DE9	chr16
contig-0002135	#567DE9	chr16
contig-0002136	#567DE9	chr16
contig-0002137	#567DE9	chr16
contig-0002138	#E6B847	chr15
contig-0002139	#CC79A7	chr4
contig-0002140	#338CC2	chr19
contig-0002141	#338CC2	chr19
contig-0002142	#00B28C	chr17
contig-0002143	#338CC2	chr19
contig-0002144	#338CC2	chr19
contig-0002145	#338CC2	chr19
contig-0002146	#00A880	chr10
contig-0002147	#00A880	chr10
contig-0002148	#00A880	chr10
contig-0002149	#00A880	chr10
contig-0002150	#00A880	chr10
contig-0002152	#E69F00	chr1
contig-0002153	#E69F00	chr1
contig-0002154	#E69F00	chr1
contig-0002155	#E69F00	chr1
contig-0002156	#E69F00	chr1
contig-0002157	#56B4E9	chr2
contig-0002158	#D55E00	chr6
contig-0002159	#CC79A7	chr4
contig-0002160	#CC79A7	chr4
contig-0002161	#CC79A7	chr4
contig-0002162	#CC79A7	chr4
contig-0002163	#CC79A7	chr4
contig-0002164	#338CC2	chr19
contig-0002165	#D57533	chr13
contig-0002166	#E6AB23	chr8
contig-0002167	#E6AB23	chr8
contig-0002168	#E6AB23	chr8
contig-0002169	#E6B847	chr15
contig-0002170	#E6B847	chr15
contig-0002171	#E6B847	chr15
contig-0002172	#1A7FBA	chr12
contig-0002173	#E6B847	chr15
contig-0002174	#E6AB23	chr8
contig-0002175	#E6AB23	chr8
contig-0002176	#E6AB23	chr8
contig-0002177	#338CC2	chr19
contig-0002178	#56B4E9	chr2
contig-0002179	#56B4E9	chr2
contig-0002180	#D57533	chr13
contig-0002181	#D57533	chr13
contig-0002182	#D57533	chr13
contig-0002183	#1A7FBA	chr12
contig-0002184	#D57533	chr13
contig-0002185	#D57533	chr13
contig-0002186	#737373	chr14
contig-0002187	#737373	chr14
contig-0002188	#56B4E9	chr2
contig-0002189	#56B4E9	chr2
contig-0002190	#56B4E9	chr2
contig-0002191	#E6B847	chr15
contig-0002192	#E6B847	chr15
contig-0002193	#E6B847	chr15
contig-0002194	#56B4E9	chr2
contig-0002195	#1A7FBA	chr12
contig-0002196	#E6B847	chr15
contig-0002197	#E6B847	chr15
contig-0002198	#5699E9	chr9
contig-0002199	#009E73	chr3
contig-0002200	#808080	chr21
contig-0002201	#808080	chr21
contig-0002202	#808080	chr21
contig-0002203	#5699E9	chr9
contig-0002204	#5699E9	chr9
contig-0002205	#5699E9	chr9
contig-0002206	#5699E9	chr9
contig-0002207	#0072B2	chr5
contig-0002208	#1A7FBA	chr12
contig-0002209	#1A7FBA	chr12
contig-0002210	#1A7FBA	chr12
contig-0002211	#1A7FBA	chr12
contig-0002212	#666666	chr7
contig-0002213	#666666	chr7
contig-0002214	#666666	chr7
contig-0002215	#D57533	chr13
contig-0002216	#56B4E9	chr2
contig-0002217	#56B4E9	chr2
contig-0002218	#D55E00	chr6
contig-0002219	#5699E9	chr9
contig-0002220	#5699E9	chr9
contig-0002222	#56B4E9	chr2
contig-0002223	#56B4E9	chr2
contig-0002224	#56B4E9	chr2
contig-0002225	#D55E00	chr6
contig-0002226	#D55E00	chr6
contig-0002227	#D55E00	chr6
contig-0002228	#E69F00	chr1
contig-0002229	#E69F00	chr1
contig-0002230	#E69F00	chr1
contig-0002231	#E69F00	chr1
contig-0002232	#E69F00	chr1
contig-0002233	#00B28C	chr17
contig-0002234	#666666	chr7
contig-0002235	#666666	chr7
contig-0002236	#666666	chr7
contig-0002237	#666666	chr7
contig-0002238	#E69F00	chr1
contig-0002239	#0072B2	chr5
contig-0002240	#0072B2	chr5
contig-0002241	#0072B2	chr5
contig-0002242	#0072B2	chr5
contig-0002243	#00B28C	chr17
contig-0002244	#0072B2	chr5
contig-0002245	#E6AB23	chr8
contig-0002246	#E6AB23	chr8
contig-0002247	#E6AB23	chr8
contig-0002248	#5699E9	chr9
contig-0002249	#0072B2	chr5
contig-0002250	#0072B2	chr5
contig-0002251	#0072B2	chr5
contig-0002252	#D57533	chr13
contig-0002253	#D57533	chr13
contig-0002254	#00B28C	chr17
contig-0002255	#D57533	chr13
contig-0002256	#D55E00	chr6
contig-0002257	#D55E00	chr6
contig-0002258	#D55E00	chr6
contig-0002259	#00B28C	chr17
contig-0002260	#00B28C	chr17
contig-0002261	#00B28C	chr17
contig-0002262	#56B4E9	chr2
contig-0002263	#56B4E9	chr2
contig-0002264	#56B4E9	chr2
contig-0002265	#00B28C	chr17
contig-0002266	#D57533	chr13
contig-0002267	#D57533	chr13
contig-0002268	#D57533	chr13
contig-0002269	#D57533	chr13
contig-0002270	#D57533	chr13
contig-0002271	#E6B847	chr15
contig-0002272	#CC79A7	chr4
contig-0002273	#CC79A7	chr4
contig-0002274	#CC79A7	chr4
contig-0002275	#CC79A7	chr4
contig-0002276	#00B28C	chr17
contig-0002277	#CC79A7	chr4
contig-0002278	#E69F00	chr1
contig-0002279	#E69F00	chr1
contig-0002280	#E69F00	chr1
contig-0002281	#E69F00	chr1
contig-0002282	#E69F00	chr1
contig-0002283	#D57533	chr13
contig-0002284	#338CC2	chr19
contig-0002285	#338CC2	chr19
contig-0002286	#338CC2	chr19
contig-0002287	#D57533	chr13
contig-0002288	#1A7FBA	chr12
contig-0002289	#009E73	chr3
contig-0002290	#009E73	chr3
contig-0002291	#009E73	chr3
contig-0002292	#D55E00	chr6
contig-0002293	#009E73	chr3
contig-0002294	#009E73	chr3
contig-0002295	#009E73	chr3
contig-0002296	#009E73	chr3
contig-0002297	#009E73	chr3
contig-0002298	#56B4E9	chr2
contig-0002299	#D57533	chr13
contig-0002300	#CC8DB3	chr11
contig-0002302	#CCA0BF	chr18
contig-0002303	#CCA0BF	chr18
contig-0002304	#CCA0BF	chr18
contig-0002305	#CCA0BF	chr18
contig-0002306	#CCA0BF	chr18
contig-0002307	#00A880	chr10
contig-0002308	#009E73	chr3
contig-0002309	#009E73	chr3
contig-0002310	#808080	chr21
contig-0002311	#009E73	chr3
contig-0002312	#CC8DB3	chr11
contig-0002313	#CC8DB3	chr11
contig-0002314	#CC8DB3	chr11
contig-0002315	#CC8DB3	chr11
contig-0002316	#CC8DB3	chr11
contig-0002317	#E6AB23	chr8
contig-0002318	#E6AB23	chr8
contig-0002319	#E6AB23	chr8
contig-0002320	#E6AB23	chr8
contig-0002321	#D57533	chr13
contig-0002322	#E6AB23	chr8
contig-0002323	#E6B847	chr15
contig-0002324	#CC8DB3	chr11
contig-0002325	#E6B847	chr15
contig-0002326	#E6B847	chr15
contig-0002327	#E6B847	chr15
contig-0002328	#009E73	chr3
contig-0002329	#009E73	chr3
contig-0002330	#009E73	chr3
contig-0002331	#737373	chr14
contig-0002332	#D57533	chr13
contig-0002333	#737373	chr14
contig-0002334	#737373	chr14
contig-0002335	#E6AB23	chr8
contig-0002336	#00A880	chr10
contig-0002337	#D55E00	chr6
contig-0002338	#D55E00	chr6
contig-0002339	#D55E00	chr6
contig-0002340	#D55E00	chr6
contig-0002341	#808080	chr21
contig-0002342	#666666	chr7
contig-0002343	#666666	chr7
contig-0002344	#666666	chr7
contig-0002345	#666666	chr7
contig-0002346	#666666	chr7
contig-0002347	#00A880	chr10
contig-0002348	#00A880	chr10
contig-0002349	#00A880	chr10
contig-0002350	#5699E9	chr9
contig-0002351	#5699E9	chr9
contig-0002352	#808080	chr21
contig-0002353	#5699E9	chr9
contig-0002354	#5699E9	chr9
contig-0002355	#5699E9	chr9
contig-0002356	#5699E9	chr9
contig-0002357	#567DE9	chr16
contig-0002358	#567DE9	chr16
contig-0002359	#338CC2	chr19
contig-0002360	#E69F00	chr1
contig-0002361	#E69F00	chr1
contig-0002362	#E69F00	chr1
contig-0002363	#808080	chr21
contig-0002364	#567DE9	chr16
contig-0002365	#E69F00	chr1
contig-0002366	#567DE9	chr16
contig-0002367	#567DE9	chr16
contig-0002368	#567DE9	chr16
contig-0002369	#567DE9	chr16
contig-0002370	#567DE9	chr16
contig-0002371	#666666	chr7
contig-0002372	#666666	chr7
contig-0002373	#666666	chr7
contig-0002374	#CC79A7	chr4
contig-0002375	#CC79A7	chr4
contig-0002376	#CC79A7	chr4
contig-0002377	#E6C47F	chr22
contig-0002378	#E6C47F	chr22
contig-0002379	#E6C47F	chr22
contig-0002380	#737373	chr14
contig-0002381	#CCA0BF	chr18
contig-0002382	#D57533	chr13
contig-0002383	#CCA0BF	chr18
contig-0002384	#CCA0BF	chr18
contig-0002385	#E6AB23	chr8
contig-0002386	#E6AB23	chr8
contig-0002387	#E6AB23	chr8
contig-0002388	#009E73	chr3
contig-0002389	#009E73	chr3
contig-0002390	#009E73	chr3
contig-0002391	#00B28C	chr17
contig-0002392	#00B28C	chr17
contig-0002393	#1A7FBA	chr12
contig-0002394	#00B28C	chr17
contig-0002395	#E6B847	chr15
contig-0002396	#E6B847	chr15
contig-0002397	#E6B847	chr15
contig-0002398	#E6B847	chr15
contig-0002399	#00B28C	chr17
contig-0002400	#CC79A7	chr4
contig-0002401	#CC79A7	chr4
contig-0002402	#CC79A7	chr4
contig-0002403	#1A7FBA	chr12
contig-0002404	#E69F00	chr1
contig-0002405	#00B28C	chr17
contig-0002406	#1A7FBA	chr12
contig-0002407	#1A7FBA	chr12
contig-0002408	#1A7FBA	chr12
contig-0002409	#CCA0BF	chr18
contig-0002410	#D55E00	chr6
contig-0002411	#666666	chr7
contig-0002412	#666666	chr7
contig-0002413	#666666	chr7
contig-0002414	#666666	chr7
contig-0002415	#666666	chr7
contig-0002416	#00B28C	chr17
contig-0002417	#00A880	chr10
contig-0002418	#00A880	chr10
contig-0002419	#00A880	chr10
contig-0002420	#CC79A7	chr4
contig-0002421	#567DE9	chr16
contig-0002422	#CC79A7	chr4
contig-0002423	#CC8DB3	chr11
contig-0002424	#CC8DB3	chr11
contig-0002425	#CC8DB3	chr11
contig-0002426	#0072B2	chr5
contig-0002427	#00B28C	chr17
contig-0002428	#0072B2	chr5
contig-0002429	#0072B2	chr5
contig-0002430	#666666	chr7
contig-0002431	#0072B2	chr5
contig-0002432	#338CC2	chr19
contig-0002433	#338CC2	chr19
contig-0002434	#338CC2	chr19
contig-0002435	#00B28C	chr17
contig-0002436	#338CC2	chr19
contig-0002437	#E6B847	chr15
contig-0002438	#D55E00	chr6
contig-0002439	#D55E00	chr6
contig-0002440	#D55E00	chr6
contig-0002441	#009E73	chr3
contig-0002442	#009E73	chr3
contig-0002443	#009E73	chr3
contig-0002444	#00B28C	chr17
contig-0002445	#00B28C	chr17
contig-0002446	#00B28C	chr17
contig-0002447	#00B28C	chr17
contig-0002448	#567DE9	chr16
contig-0002449	#666666	chr7
contig-0002450	#666666	chr7
contig-0002451	#666666	chr7
contig-0002452	#CC79A7	chr4
contig-0002453	#737373	chr14
contig-0002454	#737373	chr14
contig-0002455	#1A7FBA	chr12
contig-0002456	#808080	chr21
contig-0002457	#E6AB23	chr8
contig-0002458	#808080	chr21
contig-0002459	#808080	chr21
contig-0002460	#56B4E9	chr2
contig-0002461	#56B4E9	chr2
contig-0002462	#666666	chr7
contig-0002463	#009E73	chr3
contig-0002464	#E6C47F	chr22
contig-0002465	#E6C47F	chr22
contig-0002466	#D57533	chr13
contig-0002467	#009E73	chr3
contig-0002468	#E6AB23	chr8
contig-0002469	#D55E00	chr6
contig-0002470	#00A880	chr10
contig-0002471	#5699E9	chr9
contig-0002472	#D55E00	chr6
contig-0002473	#D55E00	chr6
contig-0002474	#D55E00	chr6
contig-0002475	#E6AB23	chr8
contig-0002476	#D55E00	chr6
contig-0002477	#D55E00	chr6
contig-0002478	#808080	chr21
contig-0002479	#737373	chr14
contig-0002480	#737373	chr14
contig-0002481	#737373	chr14
contig-0002482	#1A7FBA	chr12
contig-0002483	#1A7FBA	chr12
contig-0002484	#1A7FBA	chr12
contig-0002485	#009E73	chr3
contig-0002486	#E6AB23	chr8
contig-0002487	#009E73	chr3
contig-0002488	#009E73	chr3
contig-0002489	#338CC2	chr19
contig-0002490	#338CC2	chr19
contig-0002491	#338CC2	chr19
contig-0002492	#808080	chr21
contig-0002493	#808080	chr21
contig-0002494	#E69F00	chr1
contig-0002495	#E69F00	chr1
contig-0002496	#E69F00	chr1
contig-0002497	#E6AB23	chr8
contig-0002498	#E6AB23	chr8
contig-0002499	#E6AB23	chr8
contig-0002500	#E6AB23	chr8
contig-0002501	#E6AB23	chr8
contig-0002502	#E6AB23	chr8
contig-0002503	#E6AB23	chr8
contig-0002504	#567DE9	chr16
contig-0002505	#567DE9	chr16
contig-0002506	#567DE9	chr16
contig-0002507	#E69F00	chr1
contig-0002508	#E69F00	chr1
contig-0002509	#56B4E9	chr2
contig-0002510	#E69F00	chr1
contig-0002511	#E69F00	chr1
contig-0002512	#1A7FBA	chr12
contig-0002513	#E6AB23	chr8
contig-0002514	#D55E00	chr6
contig-0002515	#E69F00	chr1
contig-0002516	#1A7FBA	chr12
contig-0002517	#56B4E9	chr2
contig-0002518	#E6AB23	chr8
contig-0002519	#E6AB23	chr8
contig-0002520	#E6AB23	chr8
contig-0002521	#5699E9	chr9
contig-0002522	#5699E9	chr9
contig-0002523	#CCA0BF	chr18
contig-0002524	#E6AB23	chr8
contig-0002525	#CC79A7	chr4
contig-0002526	#CC79A7	chr4
contig-0002527	#CC79A7	chr4
contig-0002528	#56B4E9	chr2
contig-0002529	#00A880	chr10
contig-0002530	#E69F00	chr1
contig-0002531	#E69F00	chr1
contig-0002532	#E69F00	chr1
contig-0002533	#5699E9	chr9
contig-0002534	#5699E9	chr9
contig-0002535	#5699E9	chr9
contig-0002536	#D55E00	chr6
contig-0002537	#D55E00	chr6
contig-0002538	#56B4E9	chr2
contig-0002539	#D55E00	chr6
contig-0002540	#D55E00	chr6
contig-0002541	#56B4E9	chr2
contig-0002542	#56B4E9	chr2
contig-0002543	#56B4E9	chr2
contig-0002544	#56B4E9	chr2
